content_id,seed,metric,previous_value,v2_value,absolute_difference,tolerance,match
content_043,20260719,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_043,20260719,residual_reconstruction_std_relative_error,1.7518256359110968e-06,1.7518256359110968e-06,0.0,1e-12,True
content_043,20260719,residual_reconstruction_mean_error_dn,0.0003708833828568,0.00037088338285684586,4.586175189613684e-17,1e-12,True
content_064,20260717,residual_mean_dn,0.1479775347833185,0.1479775347833185,0.0,1e-12,True
content_064,20260717,residual_std_dn,79.50273485859344,79.50273485859344,0.0,1e-12,True
content_064,20260717,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_064,20260717,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_064,20260717,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_064,20260717,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_064,20260717,brightness_difference_dn,0.1464821398258209,0.14648213982582092,2.7755575615628914e-17,1e-12,True
content_064,20260717,gradient_energy_ratio,1.0022227122287315,1.0022227122287315,0.0,1e-12,True
content_064,20260717,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_064,20260717,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_064,20260717,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_064,20260717,residual_reconstruction_std_relative_error,1.3294301779352164e-05,1.3294301779352164e-05,0.0,1e-12,True
content_064,20260717,residual_reconstruction_mean_error_dn,-0.0003047846257686,-0.0003047846257686615,6.14742631799281e-17,1e-12,True
content_064,20260718,residual_mean_dn,0.0121935722845291,0.01219357228452914,3.9898639947466563e-17,1e-12,True
content_064,20260718,residual_std_dn,79.53901071376524,79.53901071376524,0.0,1e-12,True
content_064,20260718,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_064,20260718,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_064,20260718,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_064,20260718,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_064,20260718,brightness_difference_dn,0.0117185711860656,0.011718571186065674,7.45931094670027e-17,1e-12,True
content_064,20260718,gradient_energy_ratio,1.0024006114725736,1.0024006114725736,0.0,1e-12,True
content_064,20260718,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_064,20260718,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_064,20260718,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_064,20260718,residual_reconstruction_std_relative_error,5.341782490377449e-06,5.341782490377449e-06,0.0,1e-12,True
content_064,20260718,residual_reconstruction_mean_error_dn,0.000207532197237,0.00020753219723701477,1.4772254600114998e-17,1e-12,True
content_064,20260719,residual_mean_dn,-0.0791520815902403,-0.07915208159024034,4.163336342344337e-17,1e-12,True
content_064,20260719,residual_std_dn,79.5224288058453,79.5224288058453,0.0,1e-12,True
content_064,20260719,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_064,20260719,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_064,20260719,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_064,20260719,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_064,20260719,brightness_difference_dn,-0.0791003555059433,-0.0791003555059433,0.0,1e-12,True
content_064,20260719,gradient_energy_ratio,1.002218051072178,1.0022180510721779,2.220446049250313e-16,1e-12,True
content_064,20260719,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_064,20260719,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_064,20260719,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_064,20260719,residual_reconstruction_std_relative_error,1.2206454375663762e-06,1.2206454375663762e-06,0.0,1e-12,True
content_064,20260719,residual_reconstruction_mean_error_dn,0.0003225374966859,0.00032253749668598175,8.174884380540703e-17,1e-12,True
content_077,20260717,residual_mean_dn,0.1479775347833185,0.1479775347833185,0.0,1e-12,True
content_077,20260717,residual_std_dn,79.50273485859344,79.50273485859344,0.0,1e-12,True
content_077,20260717,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_077,20260717,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_077,20260717,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_077,20260717,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_077,20260717,brightness_difference_dn,0.1484352350234985,0.14843523502349854,2.7755575615628914e-17,1e-12,True
content_077,20260717,gradient_energy_ratio,1.0023868773664668,1.0023868773664668,0.0,1e-12,True
content_077,20260717,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_077,20260717,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_077,20260717,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_077,20260717,residual_reconstruction_std_relative_error,1.376619853838342e-05,1.376619853838342e-05,0.0,1e-12,True
content_077,20260717,residual_reconstruction_mean_error_dn,-0.0003043739125132,-0.0003043739125132561,5.605325231750058e-17,1e-12,True
content_077,20260718,residual_mean_dn,0.0121935722845291,0.01219357228452914,3.9898639947466563e-17,1e-12,True
content_077,20260718,residual_std_dn,79.53901071376524,79.53901071376524,0.0,1e-12,True
content_077,20260718,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_077,20260718,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_077,20260718,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_077,20260718,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_077,20260718,brightness_difference_dn,0.0126951187849044,0.01269511878490448,7.979727989493313e-17,1e-12,True
content_077,20260718,gradient_energy_ratio,1.0026999265715248,1.0026999265715248,0.0,1e-12,True
content_077,20260718,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_077,20260718,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_077,20260718,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_077,20260718,residual_reconstruction_std_relative_error,4.956922937843355e-06,4.956922937843355e-06,0.0,1e-12,True
content_077,20260718,residual_reconstruction_mean_error_dn,0.0001956364139914,0.00019563641399145126,5.125565770425222e-17,1e-12,True
content_077,20260719,residual_mean_dn,-0.0791520815902403,-0.07915208159024034,4.163336342344337e-17,1e-12,True
content_077,20260719,residual_std_dn,79.5224288058453,79.5224288058453,0.0,1e-12,True
content_077,20260719,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_077,20260719,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_077,20260719,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_077,20260719,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_077,20260719,brightness_difference_dn,-0.0791003555059433,-0.0791003555059433,0.0,1e-12,True
content_077,20260719,gradient_energy_ratio,1.0023192962724063,1.0023192962724063,0.0,1e-12,True
content_077,20260719,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_077,20260719,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_077,20260719,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
content_077,20260719,residual_reconstruction_std_relative_error,1.5095192356231377e-06,1.5095192356231377e-06,0.0,1e-12,True
content_077,20260719,residual_reconstruction_mean_error_dn,0.0003840308636426,0.00038403086364269257,9.259086553026208e-17,1e-12,True
content_080,20260717,residual_mean_dn,0.1479775347833185,0.1479775347833185,0.0,1e-12,True
content_080,20260717,residual_std_dn,79.50273485859344,79.50273485859344,0.0,1e-12,True
content_080,20260717,negative_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_080,20260717,above_one_before_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_080,20260717,added_zero_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_080,20260717,added_one_clipping_ratio,0.0,0.0,0.0,1e-12,True
content_080,20260717,brightness_difference_dn,0.1494117826223373,0.14941178262233734,2.7755575615628914e-17,1e-12,True
content_080,20260717,gradient_energy_ratio,1.0025521624295155,1.0025521624295155,0.0,1e-12,True
content_080,20260717,content_round_trip_max_error_dn,0.0,0.0,0.0,1e-12,True
content_080,20260717,noisy_round_trip_max_error_dn,0.5,0.5,0.0,1e-12,True
content_080,20260717,residual_reconstruction_max_error_dn,0.5,0.5,0.0,1e-12,True
