reference,strategy,pair_key,folder,condition_score,psnr,psnr_gain,ssim,ssim_gain,residual_mean,residual_std,gradient_ratio_to_noisy,removed_residual_std,is_primary_strategy
reference_a_odd,always_physical,folder_5_frame_161,5,2.3162410066131205,47.17654114674892,1.1761578555492918,0.9890224173951155,0.005623346837991039,-0.00040235629421658814,0.004358431324362755,0.8614942644392098,0.0013675817754119635,0
reference_a_odd,lofo_best_hard,folder_5_frame_161,5,2.3162410066131205,47.17654114674892,1.1761578555492918,0.9890224173951155,0.005623346837991039,-0.00040235629421658814,0.004358431324362755,0.8614942644392098,0.0013675817754119635,0
reference_a_odd,lofo_best_linear,folder_5_frame_161,5,2.3162410066131205,47.17654114674892,1.1761578555492918,0.9890224173951155,0.005623346837991039,-0.00040235629421658814,0.004358431324362755,0.8614942644392098,0.0013675817754119635,1
reference_b_even,always_noisy,folder_5_frame_161,5,2.3162410066131205,46.02619982928279,0.0,0.9834325714494998,0.0,-0.0003648206766229123,0.0049834419041872025,1.0,0.0,0
reference_b_even,always_p99,folder_5_frame_161,5,2.3162410066131205,46.09227832838113,0.06607849909833874,0.9836363590576664,0.000203787608166639,-0.00020173062512185425,0.004954803269356489,0.9957123519591545,0.00011435275519033894,0
reference_b_even,always_physical,folder_5_frame_161,5,2.3162410066131205,47.20925764459112,1.1830578153083309,0.989052491631278,0.0056199201817781486,-0.0003941751492675394,0.004342655651271343,0.8614942644392098,0.0013675817754119635,0
reference_b_even,lofo_best_hard,folder_5_frame_161,5,2.3162410066131205,47.20925764459112,1.1830578153083309,0.989052491631278,0.0056199201817781486,-0.0003941751492675394,0.004342655651271343,0.8614942644392098,0.0013675817754119635,0
reference_b_even,lofo_best_linear,folder_5_frame_161,5,2.3162410066131205,47.20925764459112,1.1830578153083309,0.989052491631278,0.0056199201817781486,-0.0003941751492675394,0.004342655651271343,0.8614942644392098,0.0013675817754119635,1
reference_a_odd,always_noisy,folder_5_frame_171,5,2.3162410066131205,45.63457540677877,0.0,0.982988800411233,0.0,-0.0003731565666384995,0.005213888827711344,1.0,0.0,0
reference_a_odd,always_p99,folder_5_frame_171,5,2.3162410066131205,45.69414386282431,0.05956845604553962,0.9831960497361413,0.0002072493249082319,-0.00021012705110479146,0.005187245551496744,0.9956940287743564,0.00011444543633842841,0
reference_a_odd,always_physical,folder_5_frame_171,5,2.3162410066131205,46.705539338424195,1.070963931645423,0.9886318224732104,0.00564302206197731,-0.0004024962254334241,0.0046032993122935295,0.8613288753467145,0.0013708542101085186,0
reference_a_odd,lofo_best_hard,folder_5_frame_171,5,2.3162410066131205,46.705539338424195,1.070963931645423,0.9886318224732104,0.00564302206197731,-0.0004024962254334241,0.0046032993122935295,0.8613288753467145,0.0013708542101085186,0
reference_a_odd,lofo_best_linear,folder_5_frame_171,5,2.3162410066131205,46.705539338424195,1.070963931645423,0.9886318224732104,0.00564302206197731,-0.0004024962254334241,0.0046032993122935295,0.8613288753467145,0.0013708542101085186,1
reference_b_even,always_noisy,folder_5_frame_171,5,2.3162410066131205,45.65753803480196,0.0,0.983009430001411,0.0,-0.00036497527617029846,0.005200633313506842,1.0,0.0,0
reference_b_even,always_p99,folder_5_frame_171,5,2.3162410066131205,45.71694769803207,0.0594096632301131,0.9832161369719151,0.00020670697050406694,-0.00020194583339616656,0.005173948127776384,0.9956940287743564,0.00011444543633842841,0
reference_b_even,always_physical,folder_5_frame_171,5,2.3162410066131205,46.73540341020322,1.0778653754012595,0.9886542449122333,0.005644814910822249,-0.000394314993172884,0.0045880889520049095,0.8613288753467145,0.0013708542101085186,0
reference_b_even,lofo_best_hard,folder_5_frame_171,5,2.3162410066131205,46.73540341020322,1.0778653754012595,0.9886542449122333,0.005644814910822249,-0.000394314993172884,0.0045880889520049095,0.8613288753467145,0.0013708542101085186,0
reference_b_even,lofo_best_linear,folder_5_frame_171,5,2.3162410066131205,46.73540341020322,1.0778653754012595,0.9886542449122333,0.005644814910822249,-0.000394314993172884,0.0045880889520049095,0.8613288753467145,0.0013708542101085186,1
reference_a_odd,always_noisy,folder_7_frame_101,7,0.854002518448311,51.44529235665644,0.0,0.9925041018062998,0.0,-2.6651039661373943e-05,0.0026774038560688496,1.0,0.0,0
reference_a_odd,always_p99,folder_7_frame_101,7,0.854002518448311,51.49107200469946,0.04577964804302326,0.9925957465931573,9.164478685752542e-05,7.794896373525262e-05,0.0026623206213116646,0.9950806399864208,6.781212141504511e-05,0
