variant,pair_key,source_pair_key,structure_source,strength_level,seed,p99_source_residual_std,physical_source_residual_std,p99_source_clean_std,physical_source_clean_std,common_clean_std,target_residual_std,realized_residual_mean,realized_residual_std,preclip_pixel_ratio,saved_zero_pixel_ratio,saved_one_pixel_ratio,signal_residual_correlation
H-L,factorial_15ms_to_500ms_071,15ms_to_500ms_071,physical,low,20260786,0.001810832322624448,0.0008162770844768454,0.08633123207169835,0.01247854681391625,0.08498228599338771,0.0017825376359685953,2.38696884480305e-09,0.001782544036676976,0.002758026123046875,0.0,0.002758026123046875,-0.21745181805202113
H-H,factorial_15ms_to_500ms_071,15ms_to_500ms_071,physical,high,20260786,0.001810832322624448,0.0008162770844768454,0.08633123207169835,0.01247854681391625,0.08498228599338771,0.00555906818937431,-4.480625648284331e-09,0.005559043629228133,0.003021240234375,0.00018310546875,0.002838134765625,-0.22278101338945663
P-L,factorial_15ms_to_500ms_072,15ms_to_500ms_072,p99,low,20260787,0.0018043756796564093,0.0008216874676246486,0.08371238798740271,0.012523540972963858,0.08240436197529258,0.0017761818796543755,-7.507878763135523e-09,0.0017761975715586912,0.002269744873046875,0.0,0.002269744873046875,-0.25813937225949435
P-H,factorial_15ms_to_500ms_072,15ms_to_500ms_072,p99,high,20260787,0.0018043756796564093,0.0008216874676246486,0.08371238798740271,0.012523540972963858,0.08240436197529258,0.00540666826250487,9.365976438857615e-09,0.005406677135066682,0.002437591552734375,0.0,0.002437591552734375,-0.27817559673331377
H-L,factorial_15ms_to_500ms_072,15ms_to_500ms_072,physical,low,20260787,0.0018043756796564093,0.0008216874676246486,0.08371238798740271,0.012523540972963858,0.08240436197529258,0.0017761818796543755,6.0520619626913685e-09,0.0017761966350316747,0.002300262451171875,0.0,0.002300262451171875,-0.16047708475158523
H-H,factorial_15ms_to_500ms_072,15ms_to_500ms_072,physical,high,20260787,0.0018043756796564093,0.0008216874676246486,0.08371238798740271,0.012523540972963858,0.08240436197529258,0.00540666826250487,5.586116458289325e-09,0.005406670057971938,0.00250244140625,8.0108642578125e-05,0.002422332763671875,-0.16811289876402394
P-L,factorial_15ms_to_500ms_073,15ms_to_500ms_073,p99,low,20260788,0.0018197983072869382,0.0008204526332728334,0.08552562288662116,0.012162897253068667,0.08418926461889427,0.0017913635244527668,-7.2207058110507205e-09,0.0017913798506580517,0.002674102783203125,0.0,0.002674102783203125,-0.2951538349778851
P-H,factorial_15ms_to_500ms_073,15ms_to_500ms_073,p99,high,20260788,0.0018197983072869382,0.0008204526332728334,0.08552562288662116,0.012162897253068667,0.08418926461889427,0.005679017294374347,2.6020643417723477e-08,0.005679030618939048,0.002780914306640625,0.0,0.002780914306640625,-0.311575311123538
H-L,factorial_15ms_to_500ms_073,15ms_to_500ms_073,physical,low,20260788,0.0018197983072869382,0.0008204526332728334,0.08552562288662116,0.012162897253068667,0.08418926461889427,0.0017913635244527668,8.793904271442443e-09,0.0017913706745717871,0.00274658203125,0.0,0.00274658203125,-0.20208341257741952
H-H,factorial_15ms_to_500ms_073,15ms_to_500ms_073,physical,high,20260788,0.0018197983072869382,0.0008204526332728334,0.08552562288662116,0.012162897253068667,0.08418926461889427,0.005679017294374347,9.719769877847284e-09,0.005679021809801991,0.0030975341796875,0.0002593994140625,0.002838134765625,-0.20790033383992484
P-L,factorial_15ms_to_500ms_074,15ms_to_500ms_074,p99,low,20260789,0.0018141492060166442,0.0008280235270459927,0.08437654668027438,0.012582834031019254,0.08305814298483802,0.00178580269135839,4.423782229423523e-09,0.0017858133494864795,0.002170562744140625,0.0,0.002170562744140625,-0.2707637314917609
P-H,factorial_15ms_to_500ms_074,15ms_to_500ms_074,p99,high,20260789,0.0018141492060166442,0.0008280235270459927,0.08437654668027438,0.012582834031019254,0.08305814298483802,0.005465707990318696,1.4095803635427728e-08,0.005465710466231484,0.002353668212890625,0.0,0.002353668212890625,-0.28758603106603753
H-L,factorial_15ms_to_500ms_074,15ms_to_500ms_074,physical,low,20260789,0.0018141492060166442,0.0008280235270459927,0.08437654668027438,0.012582834031019254,0.08305814298483802,0.00178580269135839,-6.001585006742971e-09,0.0017858069120692383,0.002227783203125,0.0,0.002231597900390625,-0.19974485727969954
H-H,factorial_15ms_to_500ms_074,15ms_to_500ms_074,physical,high,20260789,0.0018141492060166442,0.0008280235270459927,0.08437654668027438,0.012582834031019254,0.08305814298483802,0.005465707990318696,-4.602043190971017e-09,0.005465720463851822,0.00241851806640625,5.7220458984375e-05,0.0023651123046875,-0.20709770894437246
P-L,factorial_15ms_to_500ms_075,15ms_to_500ms_075,p99,low,20260790,0.0017467232265757666,0.0008231910830048725,0.07959953105435282,0.012712847089965,0.07835576938946344,0.0017194302593985685,6.745949576725252e-09,0.001719431557792603,0.001491546630859375,0.0,0.001491546630859375,-0.1977583919439867
P-H,factorial_15ms_to_500ms_075,15ms_to_500ms_075,p99,high,20260790,0.0017467232265757666,0.0008231910830048725,0.07959953105435282,0.012712847089965,0.07835576938946344,0.005073747069160259,-5.240735845291056e-09,0.005073724979754149,0.001689910888671875,0.0,0.001689910888671875,-0.21821817547410485
H-L,factorial_15ms_to_500ms_075,15ms_to_500ms_075,physical,low,20260790,0.0017467232265757666,0.0008231910830048725,0.07959953105435282,0.012712847089965,0.07835576938946344,0.0017194302593985685,1.956072992470581e-08,0.0017194162784142006,0.00142669677734375,0.0,0.00142669677734375,-0.11338872750493381
H-H,factorial_15ms_to_500ms_075,15ms_to_500ms_075,physical,high,20260790,0.0017467232265757666,0.0008231910830048725,0.07959953105435282,0.012712847089965,0.07835576938946344,0.005073747069160259,1.1355268725310452e-08,0.005073745159228181,0.00160980224609375,7.62939453125e-06,0.0016021728515625,-0.12607890181289685
P-L,factorial_15ms_to_500ms_076,15ms_to_500ms_076,p99,low,20260791,0.0017659288083961824,0.0008290946641901073,0.0846806511953855,0.012843538306235558,0.08335749582681976,0.0017383357496472242,4.773369255417492e-09,0.0017383532093604712,0.002323150634765625,0.0,0.002323150634765625,-0.24737901325899952
P-H,factorial_15ms_to_500ms_076,15ms_to_500ms_076,p99,high,20260791,0.0017659288083961824,0.0008290946641901073,0.0846806511953855,0.012843538306235558,0.08335749582681976,0.005381013655459085,-1.0390976967755705e-09,0.005381013810046012,0.00251007080078125,0.0,0.00251007080078125,-0.26895672336763893
H-L,factorial_15ms_to_500ms_076,15ms_to_500ms_076,physical,low,20260791,0.0017659288083961824,0.0008290946641901073,0.0846806511953855,0.012843538306235558,0.08335749582681976,0.0017383357496472242,-9.931397926266072e-10,0.0017383415635805087,0.002323150634765625,0.0,0.002323150634765625,-0.1753532911977892
H-H,factorial_15ms_to_500ms_076,15ms_to_500ms_076,physical,high,20260791,0.0017659288083961824,0.0008290946641901073,0.0846806511953855,0.012843538306235558,0.08335749582681976,0.005381013655459085,-3.558056960173417e-09,0.005381016070835142,0.002475738525390625,5.340576171875e-05,0.002422332763671875,-0.1828349439457627
P-L,factorial_15ms_to_500ms_077,15ms_to_500ms_077,p99,low,20260792,0.0018728096332455903,0.0008201556174294185,0.08801559165521738,0.012493254764571334,0.08664032703572734,0.0018435465358874292,-2.6249153961543925e-09,0.001843551928249351,0.002964019775390625,0.0,0.002964019775390625,-0.33836107410358035
P-H,factorial_15ms_to_500ms_077,15ms_to_500ms_077,p99,high,20260792,0.0018728096332455903,0.0008201556174294185,0.08801559165521738,0.012493254764571334,0.08664032703572734,0.005687753291943042,3.6147866921965033e-09,0.005687775927013668,0.003040313720703125,0.0,0.003040313720703125,-0.3487901323905597
H-L,factorial_15ms_to_500ms_077,15ms_to_500ms_077,physical,low,20260792,0.0018728096332455903,0.0008201556174294185,0.08801559165521738,0.012493254764571334,0.08664032703572734,0.0018435465358874292,6.112713890615851e-09,0.0018435344416619368,0.002994537353515625,0.0,0.002994537353515625,-0.2383666236241331
H-H,factorial_15ms_to_500ms_077,15ms_to_500ms_077,physical,high,20260792,0.0018728096332455903,0.0008201556174294185,0.08801559165521738,0.012493254764571334,0.08664032703572734,0.005687753291943042,1.2794316717190668e-09,0.005687740744257772,0.003292083740234375,0.00023651123046875,0.003055572509765625,-0.24373172697034962
P-L,factorial_15ms_to_500ms_078,15ms_to_500ms_078,p99,low,20260793,0.0017568189880124206,0.0008414103898504021,0.08059374289727465,0.012895777356135335,0.07933444640560634,0.001729368271510518,6.456161827372853e-09,0.001729378176301151,0.001628875732421875,0.0,0.001628875732421875,-0.21774678326618907
P-H,factorial_15ms_to_500ms_078,15ms_to_500ms_078,p99,high,20260793,0.0017568189880124206,0.0008414103898504021,0.08059374289727465,0.012895777356135335,0.07933444640560634,0.005176332192719544,-1.629359758226201e-09,0.005176337221105455,0.001873016357421875,0.0,0.001873016357421875,-0.24035760526781302
H-L,factorial_15ms_to_500ms_078,15ms_to_500ms_078,physical,low,20260793,0.0017568189880124206,0.0008414103898504021,0.08059374289727465,0.012895777356135335,0.07933444640560634,0.001729368271510518,-1.840612640080508e-08,0.0017293829980916443,0.001544952392578125,0.0,0.001544952392578125,-0.1625951309664209
H-H,factorial_15ms_to_500ms_078,15ms_to_500ms_078,physical,high,20260793,0.0017568189880124206,0.0008414103898504021,0.08059374289727465,0.012895777356135335,0.07933444640560634,0.005176332192719544,-3.0873934520059265e-09,0.005176334464852188,0.001689910888671875,2.288818359375e-05,0.001667022705078125,-0.17364458966773175
P-L,factorial_15ms_to_500ms_079,15ms_to_500ms_079,p99,low,20260794,0.001846493981632352,0.0008351627829178354,0.08217835229928401,0.012843496239199689,0.08089429590655026,0.0018176420719150032,-2.682213562366087e-09,0.001817644733006043,0.00200653076171875,0.0,0.00200653076171875,-0.1967267581468489
P-H,factorial_15ms_to_500ms_079,15ms_to_500ms_079,p99,high,20260794,0.001846493981632352,0.0008351627829178354,0.08217835229928401,0.012843496239199689,0.08089429590655026,0.005260242540912925,-1.2974396668141708e-08,0.0052602376900667625,0.00217437744140625,0.0,0.00217437744140625,-0.21841551526337982
H-L,factorial_15ms_to_500ms_079,15ms_to_500ms_079,physical,low,20260794,0.001846493981632352,0.0008351627829178354,0.08217835229928401,0.012843496239199689,0.08089429590655026,0.0018176420719150032,-6.230209237401141e-09,0.0018176600059645331,0.001811981201171875,0.0,0.001811981201171875,-0.16475945827722469
H-H,factorial_15ms_to_500ms_079,15ms_to_500ms_079,physical,high,20260794,0.001846493981632352,0.0008351627829178354,0.08217835229928401,0.012843496239199689,0.08089429590655026,0.005260242540912925,1.2924829206895083e-08,0.0052602653774167915,0.0019989013671875,4.9591064453125e-05,0.001949310302734375,-0.17351238226698001
P-L,factorial_15ms_to_500ms_080,15ms_to_500ms_080,p99,low,20260795,0.0018247373491559046,0.0008352590589866497,0.08561466098472499,0.012634302597934612,0.08427691148249575,0.00179622539276367,-2.3346728994511068e-09,0.0017962283105879507,0.00269317626953125,0.0,0.00269317626953125,-0.27722587940553584
P-H,factorial_15ms_to_500ms_080,15ms_to_500ms_080,p99,high,20260795,0.0018247373491559046,0.0008352590589866497,0.08561466098472499,0.012634302597934612,0.08427691148249575,0.0055715820666411816,5.462425178848207e-09,0.005571588462114375,0.002834320068359375,0.0,0.002834320068359375,-0.29165032469439606
H-L,factorial_15ms_to_500ms_080,15ms_to_500ms_080,physical,low,20260795,0.0018247373491559046,0.0008352590589866497,0.08561466098472499,0.012634302597934612,0.08427691148249575,0.00179622539276367,-7.985534011822892e-09,0.0017962147650648023,0.00250244140625,0.0,0.002506256103515625,-0.20968878216691056
H-H,factorial_15ms_to_500ms_080,15ms_to_500ms_080,physical,high,20260795,0.0018247373491559046,0.0008352590589866497,0.08561466098472499,0.012634302597934612,0.08427691148249575,0.0055715820666411816,2.7957867132499814e-09,0.005571577849232335,0.002712249755859375,0.0001373291015625,0.002574920654296875,-0.21592060531808113
P-L,factorial_15ms_to_500ms_081,15ms_to_500ms_081,p99,low,20260796,0.0017741540676269765,0.0008224744824308807,0.08291350247541028,0.012664500247371608,0.08161795920487824,0.0017464324867676607,7.556764103355817e-10,0.0017464409679844005,0.002101898193359375,0.0,0.002101898193359375,-0.23251292580667307
P-H,factorial_15ms_to_500ms_081,15ms_to_500ms_081,p99,high,20260796,0.0017741540676269765,0.0008224744824308807,0.08291350247541028,0.012664500247371608,0.08161795920487824,0.005300539890472888,4.129105946049094e-10,0.0053005413874910624,0.002262115478515625,0.0,0.002262115478515625,-0.25446839929349563
H-L,factorial_15ms_to_500ms_081,15ms_to_500ms_081,physical,low,20260796,0.0017741540676269765,0.0008224744824308807,0.08291350247541028,0.012664500247371608,0.08161795920487824,0.0017464324867676607,-1.4776617263123626e-08,0.001746447097471614,0.0020294189453125,0.0,0.0020294189453125,-0.15891372534950587
H-H,factorial_15ms_to_500ms_081,15ms_to_500ms_081,physical,high,20260796,0.0017741540676269765,0.0008224744824308807,0.08291350247541028,0.012664500247371608,0.08161795920487824,0.005300539890472888,6.411028152797371e-09,0.005300552477554811,0.00225830078125,7.62939453125e-05,0.002185821533203125,-0.16696208886257363
P-L,factorial_15ms_to_500ms_082,15ms_to_500ms_082,p99,low,20260797,0.0017802639760115312,0.0008172028437603411,0.0844138858402392,0.012602755069246905,0.0830948987016154,0.001752446925957011,5.75812464376213e-09,0.0017524453648477313,0.002414703369140625,0.0,0.002414703369140625,-0.2978007218020749
P-H,factorial_15ms_to_500ms_082,15ms_to_500ms_082,p99,high,20260797,0.0017802639760115312,0.0008172028437603411,0.0844138858402392,0.012602755069246905,0.0830948987016154,0.005388138319583748,2.002434484893456e-08,0.005388142032402841,0.002593994140625,0.0,0.002593994140625,-0.31676387459832633
H-L,factorial_15ms_to_500ms_082,15ms_to_500ms_082,physical,low,20260797,0.0017802639760115312,0.0008172028437603411,0.0844138858402392,0.012602755069246905,0.0830948987016154,0.001752446925957011,8.961251296568662e-09,0.001752451991565882,0.00244903564453125,0.0,0.00244903564453125,-0.19472638584697974
H-H,factorial_15ms_to_500ms_082,15ms_to_500ms_082,physical,high,20260797,0.0017802639760115312,0.0008172028437603411,0.0844138858402392,0.012602755069246905,0.0830948987016154,0.005388138319583748,5.197762220632285e-10,0.005388129447617624,0.002685546875,0.000133514404296875,0.002552032470703125,-0.2022981203837108
P-L,factorial_15ms_to_500ms_083,15ms_to_500ms_083,p99,low,20260798,0.0017902928019907847,0.0008167545308528654,0.08321868165749054,0.012498074889453006,0.08191836985219893,0.00176231904875424,5.867548225069186e-09,0.0017623123536041627,0.002216339111328125,0.0,0.002216339111328125,-0.2487109018532883
P-H,factorial_15ms_to_500ms_083,15ms_to_500ms_083,p99,high,20260798,0.0017902928019907847,0.0008167545308528654,0.08321868165749054,0.012498074889453006,0.08191836985219893,0.00535340044996262,-3.612512955442071e-09,0.005353375937872824,0.00240325927734375,0.0,0.00240325927734375,-0.2723381326178075
H-L,factorial_15ms_to_500ms_083,15ms_to_500ms_083,physical,low,20260798,0.0017902928019907847,0.0008167545308528654,0.08321868165749054,0.012498074889453006,0.08191836985219893,0.00176231904875424,7.099231424945174e-09,0.001762326827315299,0.0020904541015625,0.0,0.002094268798828125,-0.17584822618230078
H-H,factorial_15ms_to_500ms_083,15ms_to_500ms_083,physical,high,20260798,0.0017902928019907847,0.0008167545308528654,0.08321868165749054,0.012498074889453006,0.08191836985219893,0.00535340044996262,-3.560330696927849e-09,0.005353405267935151,0.0023040771484375,9.1552734375e-05,0.0022125244140625,-0.18435024400799668
P-L,factorial_15ms_to_500ms_084,15ms_to_500ms_084,p99,low,20260799,0.001857383330670906,0.0008219113861191976,0.08704131447329524,0.012566833265942429,0.08568127312731255,0.0018283612721193142,6.5803078541648574e-09,0.0018283661202171072,0.002849578857421875,0.0,0.0028533935546875,-0.33545659670737643
P-H,factorial_15ms_to_500ms_084,15ms_to_500ms_084,p99,high,20260799,0.001857383330670906,0.0008219113861191976,0.08704131447329524,0.012566833265942429,0.08568127312731255,0.005603831328882186,-1.3794760889140889e-08,0.005603835798608038,0.002948760986328125,0.0,0.00295257568359375,-0.347068431557751
H-L,factorial_15ms_to_500ms_084,15ms_to_500ms_084,physical,low,20260799,0.001857383330670906,0.0008219113861191976,0.08704131447329524,0.012566833265942429,0.08568127312731255,0.0018283612721193142,-1.879396904769237e-08,0.0018283623061268741,0.00278472900390625,0.0,0.002788543701171875,-0.24711110654609653
H-H,factorial_15ms_to_500ms_084,15ms_to_500ms_084,physical,high,20260799,0.001857383330670906,0.0008219113861191976,0.08704131447329524,0.012566833265942429,0.08568127312731255,0.005603831328882186,8.968982001533732e-09,0.0056038331154061715,0.0030364990234375,0.000186920166015625,0.0028533935546875,-0.2510184645457854
P-L,factorial_15ms_to_500ms_085,15ms_to_500ms_085,p99,low,20260800,0.0018797381762082888,0.0008319343036493512,0.08758966036657088,0.012728105113768082,0.08622105099750627,0.0018503668181212678,2.0279458112781867e-09,0.0018503848767392115,0.002872467041015625,0.0,0.002872467041015625,-0.2921816402880791
P-H,factorial_15ms_to_500ms_085,15ms_to_500ms_085,p99,high,20260800,0.0018797381762082888,0.0008319343036493512,0.08758966036657088,0.012728105113768082,0.08622105099750627,0.005635579638946763,4.7780304157640785e-09,0.005635590235090122,0.003047943115234375,0.0,0.003047943115234375,-0.31332234781269985
H-L,factorial_15ms_to_500ms_085,15ms_to_500ms_085,physical,low,20260800,0.0018797381762082888,0.0008319343036493512,0.08758966036657088,0.012728105113768082,0.08622105099750627,0.0018503668181212678,7.516973710153252e-10,0.0018503889238580741,0.0027618408203125,0.0,0.002765655517578125,-0.22433710097945733
H-H,factorial_15ms_to_500ms_085,15ms_to_500ms_085,physical,high,20260800,0.0018797381762082888,0.0008319343036493512,0.08758966036657088,0.012728105113768082,0.08622105099750627,0.005635579638946763,-4.42287273472175e-09,0.00563559457114,0.003009796142578125,0.0001373291015625,0.002872467041015625,-0.2318245597407173
P-L,factorial_15ms_to_500ms_086,15ms_to_500ms_086,p99,low,20260801,0.0017751723640470713,0.0008407169810033752,0.08162185069707471,0.012843172232239299,0.08034648979051122,0.0017474348719884814,-6.556319931405596e-10,0.0017474226541988529,0.001667022705078125,0.0,0.001667022705078125,-0.1916231159875269
P-H,factorial_15ms_to_500ms_086,15ms_to_500ms_086,p99,high,20260801,0.0017751723640470713,0.0008407169810033752,0.08162185069707471,0.012843172232239299,0.08034648979051122,0.005259499530912972,-2.392880560364574e-09,0.005259500821125215,0.00189208984375,0.0,0.00189208984375,-0.21545976056618266
H-L,factorial_15ms_to_500ms_086,15ms_to_500ms_086,physical,low,20260801,0.0017751723640470713,0.0008407169810033752,0.08162185069707471,0.012843172232239299,0.08034648979051122,0.0017474348719884814,-6.458549250965007e-10,0.0017474442170199549,0.001644134521484375,0.0,0.001644134521484375,-0.1280082888384977
H-H,factorial_15ms_to_500ms_086,15ms_to_500ms_086,physical,high,20260801,0.0017751723640470713,0.0008407169810033752,0.08162185069707471,0.012843172232239299,0.08034648979051122,0.005259499530912972,-2.6432644517626613e-08,0.005259507566069261,0.001865386962890625,4.57763671875e-05,0.001819610595703125,-0.1381960389109541
P-L,factorial_15ms_to_500ms_087,15ms_to_500ms_087,p99,low,20260802,0.0018150196969928221,0.000821766735785035,0.08555940960461239,0.012544223148820595,0.08422252340114157,0.0017866595808682401,5.761080501542892e-09,0.001786675236017263,0.002536773681640625,0.0,0.002536773681640625,-0.2911151825418975
P-H,factorial_15ms_to_500ms_087,15ms_to_500ms_087,p99,high,20260802,0.0018150196969928221,0.000821766735785035,0.08555940960461239,0.012544223148820595,0.08422252340114157,0.005517381771181428,1.3269527698867023e-08,0.005517389689914821,0.00270843505859375,0.0,0.00270843505859375,-0.3086606152101209
H-L,factorial_15ms_to_500ms_087,15ms_to_500ms_087,physical,low,20260802,0.0018150196969928221,0.000821766735785035,0.08555940960461239,0.012544223148820595,0.08422252340114157,0.0017866595808682401,-4.603180059348233e-10,0.001786646694035848,0.002658843994140625,0.0,0.002658843994140625,-0.1946922657676568
H-H,factorial_15ms_to_500ms_087,15ms_to_500ms_087,physical,high,20260802,0.0018150196969928221,0.000821766735785035,0.08555940960461239,0.012544223148820595,0.08422252340114157,0.005517381771181428,-6.808988928241888e-09,0.005517380172753702,0.002948760986328125,0.0001678466796875,0.00278472900390625,-0.2026027259280143
P-L,factorial_15ms_to_500ms_088,15ms_to_500ms_088,p99,low,20260803,0.0018212499204000672,0.0008279974907259193,0.084865259415349,0.012567433931827512,0.08353921949857511,0.0017927924560676718,1.1929444099223474e-08,0.0017927909484151921,0.00250244140625,0.0,0.00250244140625,-0.2732494955117532
P-H,factorial_15ms_to_500ms_088,15ms_to_500ms_088,p99,high,20260803,0.0018212499204000672,0.0008279974907259193,0.084865259415349,0.012567433931827512,0.08353921949857511,0.0055039290039031455,-1.403122951160185e-09,0.005503944636420236,0.00267791748046875,0.0,0.00267791748046875,-0.29366028987051646
H-L,factorial_15ms_to_500ms_088,15ms_to_500ms_088,physical,low,20260803,0.0018212499204000672,0.0008279974907259193,0.084865259415349,0.012567433931827512,0.08353921949857511,0.0017927924560676718,-9.37579613946582e-09,0.001792795563318052,0.00244140625,0.0,0.002445220947265625,-0.1985832351936892
H-H,factorial_15ms_to_500ms_088,15ms_to_500ms_088,physical,high,20260803,0.0018212499204000672,0.0008279974907259193,0.084865259415349,0.012567433931827512,0.08353921949857511,0.0055039290039031455,-6.454001777456142e-10,0.0055039248253136875,0.00258636474609375,6.866455078125e-05,0.002521514892578125,-0.2038765418645846
P-L,factorial_15ms_to_500ms_089,15ms_to_500ms_089,p99,low,20260804,0.0017435959702424475,0.0008212685792147863,0.0834247910553071,0.012546776856651443,0.08212125879906862,0.0017163518673767697,-7.026983439573087e-10,0.0017163413051235377,0.0020904541015625,0.0,0.002094268798828125,-0.2213506198482945
P-H,factorial_15ms_to_500ms_089,15ms_to_500ms_089,p99,high,20260804,0.0017435959702424475,0.0008212685792147863,0.0834247910553071,0.012546776856651443,0.08212125879906862,0.005375373317609204,-1.0717485565692186e-08,0.005375353268815774,0.00228118896484375,0.0,0.00228118896484375,-0.23950004388215862
H-L,factorial_15ms_to_500ms_089,15ms_to_500ms_089,physical,low,20260804,0.0017435959702424475,0.0008212685792147863,0.0834247910553071,0.012546776856651443,0.08212125879906862,0.0017163518673767697,1.7520164874440525e-08,0.0017163575108588537,0.00217437744140625,0.0,0.00217437744140625,-0.16066984130442546
H-H,factorial_15ms_to_500ms_089,15ms_to_500ms_089,physical,high,20260804,0.0017435959702424475,0.0008212685792147863,0.0834247910553071,0.012546776856651443,0.08212125879906862,0.005375373317609204,-3.736204234883189e-09,0.0053753559125565295,0.002338409423828125,5.340576171875e-05,0.002285003662109375,-0.16758657835058263
P-L,factorial_15ms_to_500ms_090,15ms_to_500ms_090,p99,low,20260805,0.0017949712477857355,0.0008317704146701593,0.08204585577715531,0.012549144372948885,0.08076386969361014,0.0017669243935207852,-1.2889813660876825e-09,0.0017669212264659019,0.0018768310546875,0.0,0.0018768310546875,-0.23336282229150898
P-H,factorial_15ms_to_500ms_090,15ms_to_500ms_090,p99,high,20260805,0.0017949712477857355,0.0008317704146701593,0.08204585577715531,0.012549144372948885,0.08076386969361014,0.005353113757319465,7.440803528879769e-09,0.00535309945223955,0.002071380615234375,0.0,0.002071380615234375,-0.25278951740698685
H-L,factorial_15ms_to_500ms_090,15ms_to_500ms_090,physical,low,20260805,0.0017949712477857355,0.0008317704146701593,0.08204585577715531,0.012549144372948885,0.08076386969361014,0.0017669243935207852,-3.6126834856986534e-09,0.001766923043105761,0.001819610595703125,0.0,0.001819610595703125,-0.1850265731124728
H-H,factorial_15ms_to_500ms_090,15ms_to_500ms_090,physical,high,20260805,0.0017949712477857355,0.0008317704146701593,0.08204585577715531,0.012549144372948885,0.08076386969361014,0.005353113757319465,-1.1816155165433884e-08,0.005353112728059635,0.002044677734375,7.62939453125e-05,0.001972198486328125,-0.19500331121758246
P-L,factorial_15ms_to_500ms_091,15ms_to_500ms_091,p99,low,20260806,0.0018117727049302493,0.0008272443988223774,0.08357887976332007,0.012416020502613664,0.08227293981697717,0.0017834633239507194,5.23402832186548e-09,0.0017834655729275044,0.002292633056640625,0.0,0.002292633056640625,-0.27981622169597187
P-H,factorial_15ms_to_500ms_091,15ms_to_500ms_091,p99,high,20260806,0.0018117727049302493,0.0008272443988223774,0.08357887976332007,0.012416020502613664,0.08227293981697717,0.005481613744429451,-1.2163127394160256e-08,0.005481597546538563,0.0024566650390625,0.0,0.0024566650390625,-0.29929004913712953
H-L,factorial_15ms_to_500ms_091,15ms_to_500ms_091,physical,low,20260806,0.0018117727049302493,0.0008272443988223774,0.08357887976332007,0.012416020502613664,0.08227293981697717,0.0017834633239507194,4.71129624202149e-09,0.0017834820306576588,0.00212860107421875,0.0,0.00212860107421875,-0.20774423170143083
H-H,factorial_15ms_to_500ms_091,15ms_to_500ms_091,physical,high,20260806,0.0018117727049302493,0.0008272443988223774,0.08357887976332007,0.012416020502613664,0.08227293981697717,0.005481613744429451,-3.2016487239161506e-09,0.005481624812948211,0.00232696533203125,8.392333984375e-05,0.0022430419921875,-0.21420439538975064
P-L,factorial_15ms_to_500ms_092,15ms_to_500ms_092,p99,low,20260807,0.001857253134610709,0.0008212947195414654,0.08746359206159307,0.012617628346696764,0.08609695255499387,0.0018282331109907466,9.258315003535245e-09,0.0018282392516388083,0.003025054931640625,0.0,0.00302886962890625,-0.3435539200465169
P-H,factorial_15ms_to_500ms_092,15ms_to_500ms_092,p99,high,20260807,0.001857253134610709,0.0008212947195414654,0.08746359206159307,0.012617628346696764,0.08609695255499387,0.005604141329819748,9.014001989271492e-09,0.0056041552575587265,0.003124237060546875,0.0,0.003124237060546875,-0.358344560381581
H-L,factorial_15ms_to_500ms_092,15ms_to_500ms_092,physical,low,20260807,0.001857253134610709,0.0008212947195414654,0.08746359206159307,0.012617628346696764,0.08609695255499387,0.0018282331109907466,9.947598300641403e-10,0.0018282419380755905,0.00295257568359375,0.0,0.00295257568359375,-0.2363430949572511
H-H,factorial_15ms_to_500ms_092,15ms_to_500ms_092,physical,high,20260807,0.001857253134610709,0.0008212947195414654,0.08746359206159307,0.012617628346696764,0.08609695255499387,0.005604141329819748,-3.963577910326421e-09,0.00560414752043173,0.003204345703125,0.000186920166015625,0.003021240234375,-0.24139284286886445
P-L,factorial_15ms_to_500ms_093,15ms_to_500ms_093,p99,low,20260808,0.0018240755018786284,0.0008216614640494843,0.08323814799899475,0.012523920617526376,0.0819375320527277,0.0017955738864298195,3.7210270420473535e-09,0.001795588796404368,0.002101898193359375,0.0,0.002101898193359375,-0.24055438685401997
P-H,factorial_15ms_to_500ms_093,15ms_to_500ms_093,p99,high,20260808,0.0018240755018786284,0.0008216614640494843,0.08323814799899475,0.012523920617526376,0.0819375320527277,0.005375705787597307,-1.840135155362077e-08,0.005375722066313748,0.002323150634765625,0.0,0.002323150634765625,-0.2645436784888052
H-L,factorial_15ms_to_500ms_093,15ms_to_500ms_093,physical,low,20260808,0.0018240755018786284,0.0008216614640494843,0.08323814799899475,0.012523920617526376,0.0819375320527277,0.0017955738864298195,-7.167017201936687e-09,0.0017955885083929012,0.002048492431640625,0.0,0.002048492431640625,-0.17106755404022173
H-H,factorial_15ms_to_500ms_093,15ms_to_500ms_093,physical,high,20260808,0.0018240755018786284,0.0008216614640494843,0.08323814799899475,0.012523920617526376,0.0819375320527277,0.005375705787597307,8.900087777874433e-09,0.005375724421420616,0.00226593017578125,6.4849853515625e-05,0.002201080322265625,-0.1815560479478915
P-L,factorial_15ms_to_500ms_094,15ms_to_500ms_094,p99,low,20260809,0.001799610058459162,0.0008231366955363461,0.08503749465482754,0.012564008521396051,0.08370876349034564,0.001771490721473803,-2.4505197870894335e-09,0.001771507342153649,0.00246429443359375,0.0,0.00246429443359375,-0.28834204226628074
