folder,role,subset,frequency_cycles_per_pixel,nps_dn2_pixel2,normalized_nps
5,evaluation,all200,0.04143203796014927,253150.14187515122,0.5871571107249688
5,evaluation,all200,0.046956309688169176,560253.6072097224,1.299453703031055
5,evaluation,all200,0.05248058141618908,119784.73998080957,0.2778290437252072
5,evaluation,all200,0.05800485314420898,239762.51702618026,0.5561058181301248
5,evaluation,all200,0.06352912487222889,158702.9181924894,0.3680959695273625
5,evaluation,all200,0.06905339660024878,130194.58725893272,0.30197367112156637
5,evaluation,all200,0.07457766832826869,136333.22983487867,0.3162116549993052
5,evaluation,all200,0.0801019400562886,97944.7148168518,0.2271732314138147
5,evaluation,all200,0.08562621178430849,110411.67666193914,0.2560891357947414
5,evaluation,all200,0.0911504835123284,90798.1232476559,0.21059740796683452
5,evaluation,all200,0.0966747552403483,94255.78347728692,0.21861711427732924
5,evaluation,all200,0.1021990269683682,90089.88649627545,0.20895472176658395
5,evaluation,all200,0.10772329869638811,87059.67057862956,0.20192643092740584
5,evaluation,all200,0.113247570424408,86566.10114018434,0.20078164466233406
5,evaluation,all200,0.11877184215242792,84549.81346399851,0.19610506167655994
5,evaluation,all200,0.12429611388044781,85748.02453928036,0.19888419562367077
5,evaluation,all200,0.1298203856084677,82928.04782233982,0.19234353414441677
5,evaluation,all200,0.13534465733648762,82115.06244650262,0.1904578937066814
5,evaluation,all200,0.14086892906450754,81272.19001821543,0.18850293316019703
5,evaluation,all200,0.14639320079252743,80796.97582810685,0.18740072010681755
5,evaluation,all200,0.15191747252054733,80459.7421782906,0.18661853948468304
5,evaluation,all200,0.15744174424856722,79429.89198063794,0.18422990220384164
5,evaluation,all200,0.16296601597658714,78447.76962511416,0.18195196500666583
5,evaluation,all200,0.16849028770460706,79551.52197284224,0.18451201113046983
5,evaluation,all200,0.17401455943262695,80162.46145316273,0.18592902578207413
5,evaluation,all200,0.17953883116064684,80716.88443011604,0.1872149559058186
5,evaluation,all200,0.18506310288866673,79103.21886744117,0.18347221571836164
5,evaluation,all200,0.19058737461668665,79096.66632903238,0.18345701774339104
5,evaluation,all200,0.19611164634470657,79249.20401847978,0.18381081406500943
5,evaluation,all200,0.20163591807272646,78346.18906379493,0.18171635878322773
5,evaluation,all200,0.20716018980074635,77734.16589997552,0.1802968306332408
5,evaluation,all200,0.21268446152876624,78671.5483071643,0.18247099787554408
5,evaluation,all200,0.21820873325678616,78867.82590323113,0.1829262446526266
5,evaluation,all200,0.22373300498480608,78733.50469697984,0.1826146996904654
5,evaluation,all200,0.22925727671282597,79145.6647101541,0.18357066471856762
5,evaluation,all200,0.23478154844084587,78274.75622248452,0.18155067726156623
5,evaluation,all200,0.24030582016886576,78001.16075252209,0.18091609920262997
5,evaluation,all200,0.24583009189688568,78172.02529685026,0.18131240288008374
5,evaluation,all200,0.2513543636249056,78079.54636924635,0.18109790701003348
5,evaluation,all200,0.2568786353529255,77287.17100517054,0.17926006948826015
5,evaluation,all200,0.2624029070809454,77306.86994430669,0.17930575925995787
5,evaluation,all200,0.2679271788089653,77679.59804764159,0.18017026581175768
5,evaluation,all200,0.27345145053698516,77729.83980325141,0.1802867966730209
5,evaluation,all200,0.2789757222650051,77520.0089313604,0.1798001143920321
5,evaluation,all200,0.284499993993025,77509.0393835813,0.1797746715938088
5,evaluation,all200,0.2900242657210449,77435.74533304837,0.17960467317853843
5,evaluation,all200,0.29554853744906484,77389.62520409985,0.179497702029089
5,evaluation,all200,0.3010728091770847,77478.23821855446,0.17970323128992366
5,evaluation,all200,0.3065970809051046,77008.19823702381,0.1786130193096481
5,evaluation,all200,0.3121213526331245,77470.70485435288,0.17968575838500697
5,evaluation,all200,0.3176456243611444,76838.4766172234,0.1782193665343764
5,evaluation,all200,0.32316989608916435,77236.38104244797,0.17914226711396514
5,evaluation,all200,0.3286941678171842,77695.9333821584,0.180208154029977
5,evaluation,all200,0.33421843954520414,77457.97380276043,0.1796562299501653
5,evaluation,all200,0.33974271127322403,77063.6376733482,0.1787416056853512
5,evaluation,all200,0.3452669830012439,77716.51150036948,0.1802558829719538
5,evaluation,all200,0.35079125472926387,77643.71682767809,0.18008704281497404
5,evaluation,all200,0.3563155264572837,77013.96508886629,0.17862639496111218
5,evaluation,all200,0.36183979818530365,77533.10605974063,0.17983049190634662
5,evaluation,all200,0.36736406991332354,77263.46902592835,0.17920509505471954
5,evaluation,all200,0.37288834164134343,77424.49053842892,0.17957856877803677
5,evaluation,all200,0.3784126133693634,77396.3217493413,0.1795132340138893
5,evaluation,all200,0.3839368850973832,76995.34906893258,0.1785832169150858
5,evaluation,all200,0.38946115682540317,77198.28458645909,0.17905390609286673
5,evaluation,all200,0.39498542855342306,77203.83265819316,0.1790667743051669
5,evaluation,all200,0.40050970028144295,77134.85264793114,0.17890678188634693
5,evaluation,all200,0.4060339720094629,76750.41395780613,0.17801511376847554
5,evaluation,all200,0.41155824373748273,76882.11617384548,0.17832058423779046
5,evaluation,all200,0.4170825154655027,77067.84675790732,0.1787513682472452
5,evaluation,all200,0.42260678719352257,77066.4106631776,0.1787480373653188
5,evaluation,all200,0.42813105892154246,77435.41380740215,0.17960390423707498
5,evaluation,all200,0.4336553306495624,77341.55438275429,0.17938620643851824
5,evaluation,all200,0.43917960237758225,77234.14058258846,0.17913707058542255
5,evaluation,all200,0.4447038741056022,76787.22492289264,0.1781004932185643
5,evaluation,all200,0.4502281458336221,76511.24381551561,0.177460381905879
5,evaluation,all200,0.455752417561642,76866.6278984515,0.17828466069074805
5,evaluation,all200,0.4612766892896619,77251.81013422739,0.17917805339037488
5,evaluation,all200,0.46680096101768176,76997.49081752756,0.1785881844924595
5,evaluation,all200,0.4723252327457017,77465.20534927915,0.1796730028183476
5,evaluation,all200,0.4778495044737216,77205.42426791403,0.17907046588897638
5,evaluation,all200,0.4833737762017415,77525.99406862793,0.17981399633529024
5,evaluation,all200,0.48889804792976144,77192.71984214397,0.1790409992101378
5,evaluation,all200,0.4944223196577813,76818.47139012658,0.17817296635757005
5,evaluation,all200,0.4999465913858012,76926.28376964769,0.1784230266766799
5,evaluation,all200,0.5054708631138212,77054.17435157187,0.178719656431715
5,evaluation,all200,0.510995134841841,76962.06341154844,0.1785060140730353
5,evaluation,all200,0.516519406569861,77483.45439163325,0.1797153296956022
5,evaluation,all200,0.5220436782978808,76981.3742954372,0.17855080378836263
5,evaluation,all200,0.5275679500259007,77333.62531867498,0.17936781574625524
5,evaluation,all200,0.5330922217539207,76839.1280228314,0.17822087740627193
5,evaluation,all200,0.5386164934819405,76968.34767623826,0.1785205898132303
5,evaluation,all200,0.5441407652099605,76761.51060362472,0.17804085135822886
5,evaluation,all200,0.5496650369379803,77353.15010883514,0.179413101596356
5,evaluation,all200,0.5551893086660002,76697.60301115768,0.17789262391870075
5,evaluation,all200,0.5607135803940202,77408.70858820951,0.1795419640808251
5,evaluation,all200,0.56623785212204,76895.0232586511,0.17835052096453377
5,evaluation,all200,0.57176212385006,76660.31410482069,0.17780613593040753
5,evaluation,all200,0.5772863955780798,77580.3964621069,0.1799401773910662
5,evaluation,all200,0.5828106673060998,77766.38083806082,0.18037155004610878
5,evaluation,all200,0.5883349390341197,76809.04910720108,0.17815111228955338
5,evaluation,all200,0.5938592107621395,77151.50080354516,0.17894539566264908
5,evaluation,all200,0.5993834824901595,77600.97642493522,0.17998791061145308
5,evaluation,all200,0.6049077542181793,76735.8692416241,0.17798137871517278
5,evaluation,all200,0.6104320259461993,77316.39666341066,0.179327855557524
5,evaluation,all200,0.6159562976742192,76706.68108010535,0.17791367961590396
5,evaluation,all200,0.6214805694022391,76296.64671297843,0.1769626448168837
5,evaluation,all200,0.627004841130259,77000.82847315303,0.1785959258597727
5,evaluation,all200,0.6325291128582788,76748.54620517991,0.17801078169807874
5,evaluation,all200,0.6380533845862988,76572.11458673255,0.17760156573414235
5,evaluation,all200,0.6435776563143187,76297.21431500085,0.17696396131452047
5,evaluation,all200,0.6491019280423386,77238.05547622195,0.17914615080010313
5,evaluation,all200,0.6546261997703585,77157.62440327018,0.1789595987560985
5,evaluation,all200,0.6601504714983784,77790.03823883574,0.1804264210842341
5,evaluation,all200,0.6656747432263983,77088.22119663001,0.1787986247744762
5,evaluation,all200,0.6711990149544182,76841.70720738979,0.17822685957377976
5,evaluation,all200,0.6767232866824381,77159.7462326638,0.1789645201328237
5,evaluation,all200,0.682247558410458,76105.75872350957,0.17651989870764428
5,evaluation,all200,0.6877718301384779,76833.0526923457,0.17820678626862427
5,evaluation,all200,0.6932961018664978,77909.60763954879,0.18070375066949032
5,evaluation,all200,0.6988203735945178,73812.85993461694,0.17120174317315145
5,evaluation,all200,0.7043446453225376,80322.0326201638,0.18629913557019176
7,calibration,all200,0.0027621358640099515,1133277.7162185144,11.614576034761521
7,calibration,all200,0.008286407592029855,4784630.6138139395,49.036044093250844
7,calibration,all200,0.013810679320049757,91253.03791316193,0.9352212013679405
7,calibration,all200,0.019334951048069662,1021186.1744579733,10.465788128672997
7,calibration,all200,0.02485922277608956,69486.63084627167,0.712144733646041
7,calibration,all200,0.030383494504109466,126342.0344094056,1.2948363353785008
7,calibration,all200,0.035907766232129365,142708.9488695471,1.4625752485603938
7,calibration,all200,0.04143203796014927,58303.58554884959,0.5975335240120144
7,calibration,all200,0.046956309688169176,72016.95425091646,0.7380771535244153
7,calibration,all200,0.05248058141618908,53499.98614154431,0.5483030752365398
7,calibration,all200,0.05800485314420898,53317.86097051072,0.5464365365968568
7,calibration,all200,0.06352912487222889,51204.59222029417,0.5247783673502439
7,calibration,all200,0.06905339660024878,50213.092790176706,0.5146168285193669
7,calibration,all200,0.07457766832826869,50201.18751237565,0.5144948153956139
7,calibration,all200,0.0801019400562886,48630.626291878034,0.4983986701598418
7,calibration,all200,0.08562621178430849,47281.23750986074,0.4845692456640616
7,calibration,all200,0.0911504835123284,47381.02544865434,0.48559193814789314
7,calibration,all200,0.0966747552403483,46394.96236027899,0.4754861145257519
7,calibration,all200,0.1021990269683682,45203.48777855446,0.4632750987042276
7,calibration,all200,0.10772329869638811,45522.976774064904,0.46654943223917744
7,calibration,all200,0.113247570424408,44498.74872196481,0.45605246894606133
7,calibration,all200,0.11877184215242792,44724.08041557508,0.45836181647052415
7,calibration,all200,0.12429611388044781,44333.73701690164,0.45436132037086757
7,calibration,all200,0.1298203856084677,43785.01446947573,0.44873765049908
7,calibration,all200,0.13534465733648762,43998.61518320338,0.4509267712195925
7,calibration,all200,0.14086892906450754,43732.768724865695,0.44820220171668373
7,calibration,all200,0.14639320079252743,43455.73707736227,0.44536299903236715
7,calibration,all200,0.15191747252054733,42956.210746973855,0.44024352437701003
7,calibration,all200,0.15744174424856722,42375.65691615559,0.43429362655954457
7,calibration,all200,0.16296601597658714,42389.58142797919,0.4344363341227549
7,calibration,all200,0.16849028770460706,42599.341126603,0.4365860895920711
7,calibration,all200,0.17401455943262695,42502.30254441197,0.43559157432451256
7,calibration,all200,0.17953883116064684,42461.10765637607,0.43516938199469873
7,calibration,all200,0.18506310288866673,42278.95878606782,0.43330260046924857
7,calibration,all200,0.19058737461668665,41945.01731889144,0.42988014849108575
7,calibration,all200,0.19611164634470657,41883.25589300141,0.4292471767430762
7,calibration,all200,0.20163591807272646,42079.74394824086,0.4312609156747089
7,calibration,all200,0.20716018980074635,41811.11468352926,0.4285078261402515
7,calibration,all200,0.21268446152876624,41483.22756049604,0.4251474230662408
7,calibration,all200,0.21820873325678616,41781.799095779694,0.42820738069951947
7,calibration,all200,0.22373300498480608,41565.29425852791,0.4259884966094438
7,calibration,all200,0.22925727671282597,41397.46872947742,0.4242685101137814
7,calibration,all200,0.23478154844084587,41338.03358178908,0.4236593795960943
7,calibration,all200,0.24030582016886576,41376.06582448421,0.42404915905459195
7,calibration,all200,0.24583009189688568,41251.31402773948,0.42277062052160147
7,calibration,all200,0.2513543636249056,41330.37603005255,0.42358089996518716
7,calibration,all200,0.2568786353529255,41300.667831636456,0.4232764307919021
7,calibration,all200,0.2624029070809454,41111.12958189963,0.42133391804188564
7,calibration,all200,0.2679271788089653,41190.10473659114,0.42214330741387673
7,calibration,all200,0.27345145053698516,41349.2842855744,0.42377468421444964
7,calibration,all200,0.2789757222650051,41573.25499275625,0.42607008345410197
7,calibration,all200,0.284499993993025,41009.90369494558,0.42029648851875245
7,calibration,all200,0.2900242657210449,40969.078439924335,0.4198780844313899
7,calibration,all200,0.29554853744906484,41320.93030650059,0.42348409397242165
7,calibration,all200,0.3010728091770847,41071.8597455096,0.420931454908536
7,calibration,all200,0.3065970809051046,41195.34250092876,0.4221969874706544
7,calibration,all200,0.3121213526331245,41188.378703670955,0.4221256178923207
7,calibration,all200,0.3176456243611444,41314.97296992249,0.42342303926565317
7,calibration,all200,0.32316989608916435,41107.843394756186,0.42130023903285213
7,calibration,all200,0.3286941678171842,41226.20657344258,0.4225133028025664
7,calibration,all200,0.33421843954520414,41113.7664813789,0.42136094272353225
7,calibration,all200,0.33974271127322403,40928.91129359282,0.4194664250750907
7,calibration,all200,0.3452669830012439,41064.15227598743,0.4208524636873024
7,calibration,all200,0.35079125472926387,41031.719340798285,0.4205200696179637
7,calibration,all200,0.3563155264572837,40996.92465520543,0.4201634707758261
7,calibration,all200,0.36183979818530365,40889.69346116635,0.41906449491259207
7,calibration,all200,0.36736406991332354,40876.520525334425,0.4189294899948818
7,calibration,all200,0.37288834164134343,40892.9668602627,0.419098042861301
7,calibration,all200,0.3784126133693634,40829.95564543709,0.41845226245358524
7,calibration,all200,0.3839368850973832,40972.35797415238,0.419911695256967
7,calibration,all200,0.38946115682540317,41044.21770397419,0.4206481610710463
7,calibration,all200,0.39498542855342306,41001.97198520925,0.42021519913619443
7,calibration,all200,0.40050970028144295,41009.15916797056,0.4202888581162152
7,calibration,all200,0.4060339720094629,41039.624013479035,0.4206010819069786
7,calibration,all200,0.41155824373748273,41010.98209735846,0.420307540696556
7,calibration,all200,0.4170825154655027,40757.2815309714,0.41770745028959316
7,calibration,all200,0.42260678719352257,40832.409205547934,0.418477408152698
7,calibration,all200,0.42813105892154246,41082.424606919834,0.4210397305627642
7,calibration,all200,0.4336553306495624,40931.94084297607,0.41949747389142167
7,calibration,all200,0.43917960237758225,40916.72424112352,0.4193415241390548
7,calibration,all200,0.4447038741056022,40625.89050270247,0.41636086854155785
7,calibration,all200,0.4502281458336221,40735.060384426506,0.41747971335236084
7,calibration,all200,0.455752417561642,40799.88713998507,0.41814410061661783
7,calibration,all200,0.4612766892896619,40600.799529116455,0.4161037197276966
7,calibration,all200,0.46680096101768176,40746.82609031667,0.4176002960512953
7,calibration,all200,0.4723252327457017,40534.772851469075,0.4154270348720047
7,calibration,all200,0.4778495044737216,40410.03167552153,0.41414860518793517
7,calibration,all200,0.4833737762017415,40733.75455256301,0.41746633032783814
7,calibration,all200,0.48889804792976144,40660.72100180616,0.4167178344241293
7,calibration,all200,0.4944223196577813,40596.54138430231,0.41606007945664647
7,calibration,all200,0.4999465913858012,40674.57799590623,0.41685985002126424
7,calibration,all200,0.5054708631138212,40891.65312950042,0.4190845788836639
7,calibration,all200,0.510995134841841,40692.062424473435,0.41703904195463765
7,calibration,all200,0.516519406569861,40504.918453349164,0.4151210673479165
7,calibration,all200,0.5220436782978808,40549.78135098822,0.415580851854672
7,calibration,all200,0.5275679500259007,40313.44601618023,0.4131587317718846
7,calibration,all200,0.5330922217539207,40737.07526540613,0.417500363178969
7,calibration,all200,0.5386164934819405,40593.87813247896,0.4160327846988308
7,calibration,all200,0.5441407652099605,40616.50739220633,0.41626470424860446
7,calibration,all200,0.5496650369379803,40705.343083886066,0.4171751508945138
7,calibration,all200,0.5551893086660002,40504.10389855277,0.41511271925416876
7,calibration,all200,0.5607135803940202,40552.18614938617,0.41560549781165285
7,calibration,all200,0.56623785212204,40750.799002008556,0.4176410130655492
7,calibration,all200,0.57176212385006,40667.691138190574,0.4167892689700053
7,calibration,all200,0.5772863955780798,40642.5839581421,0.4165319540616486
7,calibration,all200,0.5828106673060998,40779.795421872215,0.4179381874636888
7,calibration,all200,0.5883349390341197,40540.65184028059,0.4154872866192875
7,calibration,all200,0.5938592107621395,40512.88437005962,0.41520270730606273
7,calibration,all200,0.5993834824901595,40808.091789811886,0.4182281872688906
7,calibration,all200,0.6049077542181793,40727.479321993225,0.41740201763418383
7,calibration,all200,0.6104320259461993,40840.32985055341,0.41855858413661085
7,calibration,all200,0.6159562976742192,40746.04711054211,0.4175923125537892
7,calibration,all200,0.6214805694022391,41062.7743133512,0.42083834141913945
7,calibration,all200,0.627004841130259,40512.84923973116,0.4152023472673315
7,calibration,all200,0.6325291128582788,40525.984278249314,0.4153369637884237
7,calibration,all200,0.6380533845862988,40230.389692393765,0.41230751589251086
7,calibration,all200,0.6435776563143187,41034.51690145191,0.420548740861083
7,calibration,all200,0.6491019280423386,40121.124902160474,0.41118769839682995
7,calibration,all200,0.6546261997703585,40107.21627749703,0.41104515365569483
7,calibration,all200,0.6601504714983784,40500.35074805732,0.41507425449731744
7,calibration,all200,0.6656747432263983,40591.26557606669,0.41600600950095906
7,calibration,all200,0.6711990149544182,40596.44757431853,0.4160591180301807
7,calibration,all200,0.6767232866824381,40582.76109845498,0.41591885001618006
7,calibration,all200,0.682247558410458,40352.50078110879,0.4135589907113228
7,calibration,all200,0.6877718301384779,40785.18324242052,0.41799340539529056
7,calibration,all200,0.6932961018664978,41405.939347451524,0.4243553225827056
7,calibration,all200,0.6988203735945178,39721.63689273126,0.4070934823065556
7,calibration,all200,0.7043446453225376,40968.677223575214,0.41987397250213676
8,calibration,all200,0.0027621358640099515,537782.023578159,9.129569835006162
8,calibration,all200,0.008286407592029855,2015740.2612001393,34.21988961515677
8,calibration,all200,0.013810679320049757,66983.1095412804,1.1371279617235295
8,calibration,all200,0.019334951048069662,444701.0342260983,7.549395423546686
8,calibration,all200,0.02485922277608956,54602.84178579449,0.9269563418211828
8,calibration,all200,0.030383494504109466,76566.70113741762,1.2998222596194815
8,calibration,all200,0.035907766232129365,81551.77948660072,1.3844506386400939
8,calibration,all200,0.04143203796014927,47448.205672882636,0.8054968151484906
8,calibration,all200,0.046956309688169176,51758.25852340474,0.8786657326024413
8,calibration,all200,0.05248058141618908,44444.94558000595,0.7545124542950455
8,calibration,all200,0.05800485314420898,43743.481236395644,0.7426041579389359
8,calibration,all200,0.06352912487222889,42884.766763869986,0.728026330117374
8,calibration,all200,0.06905339660024878,42280.58461828873,0.7177695293146112
8,calibration,all200,0.07457766832826869,40692.9496039,0.6908172994131289
8,calibration,all200,0.0801019400562886,40127.354318676706,0.6812155622251884
8,calibration,all200,0.08562621178430849,40129.31650513945,0.6812488729673768
8,calibration,all200,0.0911504835123284,39529.09293227408,0.6710592742362191
8,calibration,all200,0.0966747552403483,38030.72637801089,0.6456224959583465
8,calibration,all200,0.1021990269683682,38188.17701846611,0.6482954313756336
8,calibration,all200,0.10772329869638811,38240.56346052664,0.6491847613647934
8,calibration,all200,0.113247570424408,37417.2184870644,0.6352073781426628
8,calibration,all200,0.11877184215242792,36981.854249539225,0.6278164873432558
8,calibration,all200,0.12429611388044781,36674.6270755061,0.6226008947470496
8,calibration,all200,0.1298203856084677,36740.40550445723,0.6237175716429241
8,calibration,all200,0.13534465733648762,37073.16928306082,0.6293666822902243
8,calibration,all200,0.14086892906450754,36812.014656280255,0.6249332328657445
8,calibration,all200,0.14639320079252743,36219.75625847886,0.6148788536451069
8,calibration,all200,0.15191747252054733,36052.028976982794,0.6120314584877425
8,calibration,all200,0.15744174424856722,35761.61427315441,0.6071012800818655
8,calibration,all200,0.16296601597658714,35764.623765937635,0.607152370250982
8,calibration,all200,0.16849028770460706,35767.04087557752,0.6071934039231552
8,calibration,all200,0.17401455943262695,35853.398693546114,0.6086594434993712
8,calibration,all200,0.17953883116064684,35388.35364814231,0.6007646812494377
8,calibration,all200,0.18506310288866673,35485.811898685664,0.6024191655299146
8,calibration,all200,0.19058737461668665,35169.38945914865,0.597047470991121
8,calibration,all200,0.19611164634470657,35119.1386107173,0.596194395562958
8,calibration,all200,0.20163591807272646,35114.757740062225,0.5961200244184605
8,calibration,all200,0.20716018980074635,35048.219804367836,0.5949904538787885
8,calibration,all200,0.21268446152876624,34827.29100546054,0.5912398917369599
8,calibration,all200,0.21820873325678616,34702.63124667156,0.5891236254365234
8,calibration,all200,0.22373300498480608,34749.76591499423,0.5899237995353869
8,calibration,all200,0.22925727671282597,34571.62636006298,0.5868996420964663
8,calibration,all200,0.23478154844084587,34805.707750668545,0.5908734870911163
8,calibration,all200,0.24030582016886576,34633.555158722986,0.587950966364248
8,calibration,all200,0.24583009189688568,34549.54968148547,0.5865248609212657
8,calibration,all200,0.2513543636249056,34623.43020441746,0.5877790817095817
8,calibration,all200,0.2568786353529255,34506.25931481783,0.5857899489897629
8,calibration,all200,0.2624029070809454,34603.36175295524,0.5874383928782858
8,calibration,all200,0.2679271788089653,34584.41606512652,0.5871167644628291
8,calibration,all200,0.27345145053698516,34713.78175012628,0.5893129201610069
8,calibration,all200,0.2789757222650051,34522.93250794376,0.5860729987652146
8,calibration,all200,0.284499993993025,34316.654495695584,0.5825711533414576
8,calibration,all200,0.2900242657210449,34598.140479670394,0.5873497547740135
8,calibration,all200,0.29554853744906484,34575.165707820575,0.5869597272631446
8,calibration,all200,0.3010728091770847,34440.91771687756,0.584680687885129
8,calibration,all200,0.3065970809051046,34533.864234334906,0.5862585794561441
8,calibration,all200,0.3121213526331245,34337.71337720766,0.5829286560488416
8,calibration,all200,0.3176456243611444,34221.98546559238,0.5809640198121719
8,calibration,all200,0.32316989608916435,34208.21178225551,0.5807301930972651
8,calibration,all200,0.3286941678171842,34342.22287762521,0.583005210855767
8,calibration,all200,0.33421843954520414,34405.542613576465,0.5840801481462603
8,calibration,all200,0.33974271127322403,34197.84042525484,0.5805541254269638
8,calibration,all200,0.3452669830012439,34040.04509248322,0.5778753383961303
8,calibration,all200,0.35079125472926387,34069.36565238469,0.5783730941549429
8,calibration,all200,0.3563155264572837,34437.95827267809,0.5846304473577271
8,calibration,all200,0.36183979818530365,34106.692214890805,0.5790067625264383
8,calibration,all200,0.36736406991332354,34265.80739071744,0.581707955660142
8,calibration,all200,0.37288834164134343,34079.262350879886,0.5785411038616393
8,calibration,all200,0.3784126133693634,34106.51187754932,0.5790037010586303
8,calibration,all200,0.3839368850973832,34210.03638445224,0.5807611681623396
8,calibration,all200,0.38946115682540317,34172.9130952285,0.5801309506269554
8,calibration,all200,0.39498542855342306,34212.565868953985,0.5808041095482408
8,calibration,all200,0.40050970028144295,34029.991560710456,0.5777046662345783
8,calibration,all200,0.4060339720094629,33945.74190015553,0.5762744154528692
8,calibration,all200,0.41155824373748273,34052.26471340062,0.5780827828208814
8,calibration,all200,0.4170825154655027,33936.438346215626,0.5761164751691034
8,calibration,all200,0.42260678719352257,34021.58018791165,0.5775618719201383
8,calibration,all200,0.42813105892154246,34175.493060095265,0.5801747489846363
8,calibration,all200,0.4336553306495624,34209.17179098416,0.5807464905306976
8,calibration,all200,0.43917960237758225,34080.72241488862,0.5785658904029272
8,calibration,all200,0.4447038741056022,34014.720125237625,0.5774454131719668
8,calibration,all200,0.4502281458336221,33916.32518224583,0.5757750272831301
8,calibration,all200,0.455752417561642,34100.74926274464,0.5789058729573087
8,calibration,all200,0.4612766892896619,34013.34144737944,0.5774220082695446
8,calibration,all200,0.46680096101768176,33990.515155479625,0.5770345014046125
8,calibration,all200,0.4723252327457017,34072.99496068236,0.5784347065222286
8,calibration,all200,0.4778495044737216,33959.39075429224,0.5765061230249814
8,calibration,all200,0.4833737762017415,33914.07226221065,0.5757367809493144
8,calibration,all200,0.48889804792976144,33976.01061268087,0.5767882673718626
8,calibration,all200,0.4944223196577813,33937.48950702493,0.5761343200311397
8,calibration,all200,0.4999465913858012,33904.04483343497,0.5755665519210846
8,calibration,all200,0.5054708631138212,33884.2838956334,0.5752310835458789
8,calibration,all200,0.510995134841841,33908.53261666118,0.575642738049612
8,calibration,all200,0.516519406569861,33869.02074534496,0.5749719711353648
8,calibration,all200,0.5220436782978808,33888.06170060986,0.575295216843095
8,calibration,all200,0.5275679500259007,33884.0472189507,0.5752270656423263
8,calibration,all200,0.5330922217539207,33821.49255531788,0.5741651164787203
8,calibration,all200,0.5386164934819405,33893.2422347827,0.5753831633463993
8,calibration,all200,0.5441407652099605,33767.910029984545,0.5732554813746835
8,calibration,all200,0.5496650369379803,33876.61400303761,0.5751008768505819
8,calibration,all200,0.5551893086660002,33966.87557300681,0.576633187843367
8,calibration,all200,0.5607135803940202,33760.522349373074,0.5731300656056468
8,calibration,all200,0.56623785212204,34006.0475256411,0.5772981841829041
8,calibration,all200,0.57176212385006,33722.4329254117,0.5724834466396262
8,calibration,all200,0.5772863955780798,33628.00746651935,0.5708804480577392
8,calibration,all200,0.5828106673060998,33643.968083637,0.5711514009014506
8,calibration,all200,0.5883349390341197,33753.089942143815,0.5730038905423931
8,calibration,all200,0.5938592107621395,33709.93669870991,0.5722713064613643
8,calibration,all200,0.5993834824901595,33966.92448889395,0.5766340182560401
8,calibration,all200,0.6049077542181793,34119.2555068382,0.5792200412270319
8,calibration,all200,0.6104320259461993,33745.75659611648,0.5728793971756655
8,calibration,all200,0.6159562976742192,34001.97176032043,0.5772289926099345
8,calibration,all200,0.6214805694022391,33920.81781396373,0.5758512957212951
8,calibration,all200,0.627004841130259,34023.5280861464,0.5775949401005273
8,calibration,all200,0.6325291128582788,33896.19728740462,0.5754333293208928
8,calibration,all200,0.6380533845862988,33777.36809873593,0.5734160447542394
8,calibration,all200,0.6435776563143187,33824.05059167717,0.5742085425706288
8,calibration,all200,0.6491019280423386,33673.88117796981,0.5716592157255227
8,calibration,all200,0.6546261997703585,33821.973784062124,0.5741732859809249
8,calibration,all200,0.6601504714983784,33485.093678939586,0.5684542951800109
8,calibration,all200,0.6656747432263983,33378.60508835336,0.5666465087874503
8,calibration,all200,0.6711990149544182,33465.045233904704,0.5681139459846037
8,calibration,all200,0.6767232866824381,33710.490161217655,0.572280702228411
8,calibration,all200,0.682247558410458,33644.23171297499,0.571155876362411
8,calibration,all200,0.6877718301384779,32999.10619518512,0.5602040070012532
8,calibration,all200,0.6932961018664978,33474.83932122774,0.5682802137292763
8,calibration,all200,0.6988203735945178,33309.57291584957,0.5654745952386442
8,calibration,all200,0.7043446453225376,34288.894219640264,0.5820998854898477
9,evaluation,all200,0.0027621358640099515,106133.47343002069,6.296967549266351
9,evaluation,all200,0.008286407592029855,234363.46334696718,13.904935697808705
9,evaluation,all200,0.013810679320049757,24633.165033733545,1.461501596434772
9,evaluation,all200,0.019334951048069662,61082.43293236715,3.6240602099860935
9,evaluation,all200,0.02485922277608956,21192.96036715474,1.257392030920883
9,evaluation,all200,0.030383494504109466,22266.966378662157,1.321113501476903
9,evaluation,all200,0.035907766232129365,22751.713902436244,1.3498738852478656
9,evaluation,all200,0.04143203796014927,18730.251326988655,1.1112779124619627
9,evaluation,all200,0.046956309688169176,18609.979582445936,1.1041421121531325
9,evaluation,all200,0.05248058141618908,17594.923657219326,1.043918188302596
9,evaluation,all200,0.05800485314420898,17134.730294092133,1.0166146187467542
9,evaluation,all200,0.06352912487222889,16678.641391974288,0.989554569514405
9,evaluation,all200,0.06905339660024878,16599.986939728027,0.9848879500456038
9,evaluation,all200,0.07457766832826869,16141.502835455864,0.9576857919219478
9,evaluation,all200,0.0801019400562886,15730.522372214273,0.9333020555117651
9,evaluation,all200,0.08562621178430849,15573.78133218689,0.9240025083397652
9,evaluation,all200,0.0911504835123284,15337.134719568447,0.9099621119205837
9,evaluation,all200,0.0966747552403483,15027.658975333314,0.891600716069174
9,evaluation,all200,0.1021990269683682,14966.475999634362,0.8879706905918878
