variant,seed,reference,pair_key,folder,psnr,psnr_gain,ssim,ssim_gain,gradient_ratio_to_noisy,residual_mean,residual_std,brightness_bias_to_reference,prediction_mean_minus_noisy_mean,removed_residual_std,noisy_psnr,noisy_ssim
H-H,20260718,reference_b_even,folder_11_frame_141,11,52.11816311714635,-8.335570973070944,0.991674326504444,-0.0072851631841091,0.028675396608069004,-0.0007345647900365293,0.0023665651679039,-0.0007345648482441902,-0.0006820082198828459,0.002548479475080967,60.453734090217296,0.9989594896885531
H-H,20260718,reference_a_odd,folder_11_frame_151,11,52.119202462131746,-8.314196461486581,0.9916817817915162,-0.007274050874724436,0.030060012384246663,-0.000736081856302917,0.002365783089771867,-0.000736081856302917,-0.0007527079433202744,0.002549454802647233,60.43339892361833,0.9989558326662407
H-H,20260718,reference_b_even,folder_11_frame_151,11,52.1293680774689,-8.301989333206777,0.9916959284316482,-0.0072595425769921285,0.030060012384246663,-0.0007305405451916158,0.002364467130973935,-0.0007305406033992767,-0.0007527079433202744,0.002549454802647233,60.43135741067567,0.9989554710086403
H-H,20260718,reference_a_odd,folder_11_frame_161,11,52.11425629891154,-8.280461342660388,0.9916727018949213,-0.007272972665400834,0.02991408433160103,-0.0007393929408863187,0.0023662294261157513,-0.0007393928826786578,-0.0006905356422066689,0.002553436905145645,60.39471764157193,0.9989456745603221
H-H,20260718,reference_b_even,folder_11_frame_161,11,52.12456075468794,-8.278099910457549,0.9916870748439509,-0.0072611786913873155,0.02991408433160103,-0.0007338515715673566,0.0023648764472454786,-0.0007338515715673566,-0.0006905356422066689,0.002553436905145645,60.40266066514549,0.9989482535353382
H-H,20260718,reference_a_odd,folder_11_frame_171,11,52.09973143298585,-8.289512784070524,0.9916439504825779,-0.007293630110779659,0.02870927949105575,-0.0007439667824655771,0.002369144232943654,-0.000743966840673238,-0.0006260855006985366,0.0025528836995363235,60.38924421705637,0.9989375805933576
H-H,20260718,reference_b_even,folder_11_frame_171,11,52.1100149261926,-8.27840771098112,0.9916583642450382,-0.007279840618486966,0.02870927949105575,-0.0007384255295619369,0.0023677994031459093,-0.0007384255877695978,-0.0006260855006985366,0.0025528836995363235,60.38842263717372,0.9989382048635251
H-H,20260718,reference_a_odd,folder_13_frame_101,13,57.02259553415719,-7.255214603223479,0.9964027191870519,-0.0031643174011922737,0.025700765775969282,0.0013915965100750327,0.00021992572874296457,0.0013915966264903545,0.0013844911009073257,0.0006410378264263272,64.27781013738067,0.9995670365882442
H-H,20260718,reference_b_even,folder_13_frame_101,13,56.94480497344073,-7.328107106409782,0.9963351226374061,-0.0032312700213530388,0.025700765775969282,0.0014044720446690917,0.00021963738254271448,0.0014044720446690917,0.0013844911009073257,0.0006410378264263272,64.27291207985051,0.9995663926587591
H-H,20260718,reference_a_odd,folder_13_frame_111,13,57.04528550764309,-7.155537654165514,0.9964202024720863,-0.0031348155268515754,0.025873613747167373,0.0013878339668735862,0.00022018658637534827,0.0013878338504582644,0.0014652162790298462,0.0006429484928958118,64.2008231618086,0.9995550179989379
H-H,20260718,reference_b_even,folder_13_frame_111,13,56.96717460852838,-7.25308917226161,0.9963527064948609,-0.0032053290363602827,0.025873613747167373,0.0014007092686370015,0.0002200307499151677,0.0014007093850523233,0.0014652162790298462,0.0006429484928958118,64.22026378078999,0.9995580355312211
H-H,20260718,reference_a_odd,folder_13_frame_121,13,57.026208811675325,-7.2543657962046595,0.9964057757341692,-0.0031611285661991007,0.025235701859838335,0.0013910577399656177,0.00021958036813884974,0.0013910579727962613,0.0013986385893076658,0.0006418740376830101,64.28057460787998,0.9995669043003683
H-H,20260718,reference_b_even,folder_13_frame_121,13,56.94832816016026,-7.3387812403620245,0.9963381856670139,-0.0032294938659802597,0.025235701859838335,0.0014039333909749985,0.00021935092809144408,0.0014039333909749985,0.0013986385893076658,0.0006418740376830101,64.28710940052228,0.9995676795329942
H-H,20260718,reference_a_odd,folder_13_frame_131,13,57.027590714343425,-7.230781013087501,0.9964067348736493,-0.0031569946282755668,0.025213227612472997,0.0013908547116443515,0.00021942961029708385,0.0013908548280596733,0.001402815687470138,0.0006426582694984972,64.25837172743093,0.9995637295019248
H-H,20260718,reference_b_even,folder_13_frame_131,13,56.94976621861834,-7.308975385095131,0.9963391917443718,-0.0032249673560584835,0.025213227612472997,0.0014037303626537323,0.00021912636293563992,0.0014037303626537323,0.001402815687470138,0.0006426582694984972,64.25874160371347,0.9995641591004303
H-H,20260718,reference_a_odd,folder_13_frame_141,13,56.992867535943205,-7.100006038996426,0.9963796048510007,-0.0031576527253758258,0.02481687866845707,0.0013966275146231055,0.00021902864682488143,0.0013966273982077837,0.001278487965464592,0.0006440035649575293,64.09287357493963,0.9995372575763766
H-H,20260718,reference_b_even,folder_13_frame_141,13,56.915224853347695,-7.143536568947368,0.9963117366788105,-0.003219146588017474,0.02481687866845707,0.0014095030492171645,0.00021884781017433852,0.0014095029328018427,0.001278487965464592,0.0006440035649575293,64.05876142229506,0.9995308832668279
H-H,20260718,reference_a_odd,folder_13_frame_151,13,57.01213151597859,-7.249150712142743,0.996394604175855,-0.00316876698607238,0.02506931185513457,0.0013934383168816566,0.0002191490348195657,0.0013934383168816566,0.0013471440179273486,0.0006414935342036188,64.26128222812133,0.9995633711619274
H-H,20260718,reference_b_even,folder_13_frame_151,13,56.934363674924384,-7.3087527927462475,0.9963269257812164,-0.003233747002484799,0.02506931185513457,0.0014063139678910375,0.0002189241349697113,0.0014063138514757156,0.0013471440179273486,0.0006414935342036188,64.24311646767063,0.9995606727837012
H-H,20260718,reference_a_odd,folder_13_frame_161,13,57.01249432089374,-7.218469352807844,0.9963951991865849,-0.00316471422221809,0.024761739214822467,0.001393415266647935,0.0002189154183724895,0.001393415266647935,0.0013509627897292376,0.0006438335403800011,64.23096367370158,0.999559913408803
H-H,20260718,reference_b_even,folder_13_frame_161,13,56.9347385667278,-7.283323386914489,0.9963275349334879,-0.003230351392666253,0.024761739214822467,0.0014062909176573157,0.00021867224131710827,0.001406290801241994,0.0013509627897292376,0.0006438335403800011,64.21806195364229,0.9995578863261542
H-H,20260718,reference_a_odd,folder_13_frame_171,13,57.01410373352001,-7.185633031587294,0.9963959176176856,-0.0031613954843635605,0.02539727600453982,0.0013930160785093904,0.00021977069263812155,0.0013930161949247122,0.0013530391734093428,0.000645349093247205,64.1997367651073,0.9995573131020492
H-H,20260718,reference_b_even,folder_13_frame_171,13,56.93632965756962,-7.255399344136414,0.9963282425155079,-0.003227471507033841,0.02539727600453982,0.0014058917295187712,0.00021954145631752908,0.0014058917295187712,0.0013530391734093428,0.000645349093247205,64.19172900170604,0.9995557140225417
H-L,20260716,reference_a_odd,folder_1_frame_101,1,57.42726596527393,-1.1279624668050374,0.9978165703286332,-0.0006119295516812118,0.4163538933894717,-0.00043015030678361654,0.0012740810634568334,-0.00043015030678361654,-0.00038564245915040374,0.001220954000018537,58.55522843207897,0.9984284998803145
H-L,20260716,reference_b_even,folder_1_frame_101,1,57.44453679727237,-1.1307021413804605,0.9978244428703347,-0.0006106676028850844,0.4163538933894717,-0.00043264878331683576,0.0012704133987426758,-0.00043264872510917485,-0.00038564245915040374,0.001220954000018537,58.57523893865283,0.9984351104732198
H-L,20260716,reference_a_odd,folder_1_frame_111,1,57.37493179200556,-1.034021636862498,0.9978000213211937,-0.0005797773285812768,0.4170117392577587,-0.00041813505231402814,0.0012866227189078927,-0.0004181350232101977,-0.00040795811219140887,0.001212714589200914,58.40895342886806,0.998379798649775
H-L,20260716,reference_b_even,folder_1_frame_111,1,57.39121380564269,-1.0400540350713925,0.9978076384232971,-0.0005799047293307824,0.4170117392577587,-0.0004206334997434169,0.0012831420172005892,-0.00042063347063958645,-0.00040795811219140887,0.001212714589200914,58.431267840714085,0.9983875431526279
H-L,20260716,reference_a_odd,folder_1_frame_121,1,57.17721972574083,-0.9451083746627802,0.9977111939351481,-0.000563443779794448,0.41867264995692705,-0.00041342986514791846,0.001320816925726831,-0.00041342986514791846,-0.00042111039510928094,0.001204624306410551,58.12232810040361,0.9982746377149425
H-L,20260716,reference_b_even,folder_1_frame_121,1,57.19860973407787,-0.9515839925658724,0.997721365612719,-0.000563663841560258,0.41867264995692705,-0.0004159283125773072,0.00131646275985986,-0.0004159283125773072,-0.00042111039510928094,0.001204624306410551,58.15019372664374,0.9982850294542792
H-L,20260716,reference_a_odd,folder_1_frame_131,1,56.88469140612408,-0.9631047707700517,0.997565363880009,-0.000597239783324599,0.41655632780372576,-0.0004351000825408846,0.0013636845396831632,-0.0004351000243332237,-0.00038531984318979084,0.0012220320058986545,57.84779617689413,0.9981626036633336
H-L,20260716,reference_b_even,folder_1_frame_131,1,56.909038252132625,-0.9722851460421182,0.9975777391005762,-0.0005980335867051823,0.41655632780372576,-0.00043759847176261246,0.0013586758868768811,-0.000437598442658782,-0.00038531984318979084,0.0012220320058986545,57.88132339817474,0.9981757726872814
H-L,20260716,reference_a_odd,folder_1_frame_141,1,56.97676125505475,-0.6710409328183005,0.997613624771446,-0.0004698648893063373,0.42417091639747123,-0.0003825361200142652,0.0013636838411912322,-0.00038253614911809564,-0.00043914539855904877,0.0011960838455706835,57.64780218787305,0.9980834896607523
H-L,20260716,reference_b_even,folder_1_frame_141,1,57.001225794421345,-0.6780957368286451,0.9976257252108667,-0.000470969392687981,0.42417091639747123,-0.0003850346547551453,0.0013588404981419444,-0.0003850345965474844,-0.00043914539855904877,0.0011960838455706835,57.67932153124999,0.9980966946035547
H-L,20260716,reference_a_odd,folder_1_frame_151,1,56.66690179041065,-0.721429711144701,0.9974546046972472,-0.0005158604208237438,0.4203884704486423,-0.00040571196586824954,0.001410572906024754,-0.00040571202407591045,-0.00041266612242907286,0.0012125553330406547,57.38833150155535,0.997970465118071
H-L,20260716,reference_b_even,folder_1_frame_151,1,56.690832552756916,-0.7281186710592564,0.9974671844917683,-0.0005165603859289547,0.4203884704486423,-0.0004082104715052992,0.0014056472573429346,-0.00040821044240146875,-0.00041266612242907286,0.0012125553330406547,57.41895122381617,0.9979837448776973
H-L,20260716,reference_a_odd,folder_1_frame_161,1,56.473144986325146,-0.6503936327507347,0.9973478243757131,-0.0004990485356601848,0.42092824021919056,-0.0004005834343843162,0.001446423353627324,-0.0004005834343843162,-0.00042711052810773253,0.0012038612039759755,57.12353861907588,0.9978468729113733
H-L,20260716,reference_b_even,folder_1_frame_161,1,56.500875952093075,-0.6582783594856139,0.9973632687205373,-0.0005005107002006293,0.42092824021919056,-0.0004030819400213659,0.0014407618436962366,-0.00040308188181370497,-0.00042711052810773253,0.0012038612039759755,57.15915431157869,0.9978637794207379
H-L,20260716,reference_a_odd,folder_1_frame_171,1,56.40163116678941,-0.407986960947504,0.9973129161520164,-0.00037720606410074353,0.4265489673009234,-0.0003590810520108789,0.0014700571773573756,-0.00035908102290704846,-0.0004784800694324076,0.0011768740369006991,56.80961812773691,0.9976901222161172
H-L,20260716,reference_b_even,folder_1_frame_171,1,56.43191725850724,-0.4156684920258584,0.9973299218430666,-0.0003795433776629942,0.4265489673009234,-0.00036157952854409814,0.0014640196459367871,-0.0003615794703364372,-0.0004784800694324076,0.0011768740369006991,56.8475857505331,0.9977094652207296
H-L,20260716,reference_a_odd,folder_2_frame_101,2,60.04709214930041,-3.147087374436694,0.9982437713515446,-0.001200837829903767,0.040449698126674774,0.0008638850413262844,0.0004928666749037802,0.0008638850995339453,0.0008288860553875566,0.0008338980842381716,63.194179523737105,0.9994446091814484
H-L,20260716,reference_b_even,folder_2_frame_101,2,60.14078538261259,-3.06419249251077,0.99828343181323,-0.0011630894480030296,0.040449698126674774,0.0008514313958585262,0.0004931200528517365,0.0008514313958585262,0.0008288860553875566,0.0008338980842381716,63.20497787512336,0.999446521261233
H-L,20260716,reference_a_odd,folder_2_frame_111,2,60.092836861060576,-3.11529098972931,0.9982618477944704,-0.0011850242894829721,0.04205826804611996,0.0008584642200730741,0.0004918229533359408,0.0008584640454500914,0.0008606328628957272,0.0008359522907994688,63.208127850789886,0.9994468720839533
H-L,20260716,reference_b_even,folder_2_frame_111,2,60.186949553441096,-3.019462005666057,0.9983012763775683,-0.0011452420141977449,0.04205826804611996,0.0008460103999823332,0.0004920701612718403,0.0008460103999823332,0.0008606328628957272,0.0008359522907994688,63.20641155910715,0.999446518391766
H-L,20260716,reference_a_odd,folder_2_frame_121,2,60.09826258766215,-3.0806815972785557,0.9982634158590111,-0.0011790411062577721,0.04194934784894037,0.0008577386615797877,0.0004918461781926453,0.0008577386615797877,0.0008662741165608168,0.0008374346070922911,63.178944184940704,0.9994424569652689
H-L,20260716,reference_b_even,folder_2_frame_121,2,60.192826088671076,-2.9861781510779366,0.998302947899361,-0.0011394011089050915,0.04194934784894037,0.0008452848996967077,0.0004920007195323706,0.0008452850161120296,0.0008662741165608168,0.0008374346070922911,63.17900423974901,0.9994423490082661
H-L,20260716,reference_a_odd,folder_2_frame_131,2,60.096377704222206,-3.04169655871317,0.9982634330488085,-0.0011712068630711503,0.04208351063939905,0.0008569729398004711,0.0004936092300340533,0.000856972998008132,0.0008724821964278817,0.0008338424377143383,63.138074262935376,0.9994346399118796
H-L,20260716,reference_b_even,folder_2_frame_131,2,60.19058450559403,-2.9445832545381236,0.9983028480225409,-0.001131089357170989,0.04208351063939905,0.000844519236125052,0.0004938142374157906,0.000844519236125052,0.0008724821964278817,0.0008338424377143383,63.135167760132155,0.9994339373797119
H-L,20260716,reference_a_odd,folder_2_frame_141,2,60.2091350554699,-2.824303648080239,0.9983062698570435,-0.0011056969841902742,0.0458063618051931,0.0008438054355792701,0.0004908952978439629,0.0008438054355792701,0.0009408066980540752,0.0008367468835785985,63.03343870355014,0.9994119668412338
H-L,20260716,reference_b_even,folder_2_frame_141,2,60.30492062139409,-2.708721247182602,0.9983453178600288,-0.0010625545455942298,0.0458063618051931,0.0008313516736961901,0.0004909702693112195,0.000831351731903851,0.0009408066980540752,0.0008367468835785985,63.01364186857669,0.999407872405623
H-L,20260716,reference_a_odd,folder_2_frame_151,2,60.222008010625466,-2.7978765537569927,0.9983110904749941,-0.00109761034570377,0.046278295181027336,0.0008414653711952269,0.0004920380306430161,0.0008414654294028878,0.0009584885556250811,0.0008303564391098917,63.01988456438246,0.9994087008206979
H-L,20260716,reference_b_even,folder_2_frame_151,2,60.317609090820106,-2.678127408464114,0.9983499637699017,-0.0010535422451306564,0.046278295181027336,0.0008290116675198078,0.0004921560175716877,0.0008290116675198078,0.0009584885556250811,0.0008303564391098917,62.99573649928422,0.9994035060150324
H-L,20260716,reference_a_odd,folder_2_frame_161,2,60.2504779286903,-2.7350961665891376,0.9983231494738267,-0.0010760873891365597,0.0469963814630237,0.0008380094077438116,0.0004916270263493061,0.0008380094659514725,0.0009805362205952406,0.0008282831986434758,62.98557409527944,0.9993992368629633
H-L,20260716,reference_b_even,folder_2_frame_161,2,60.346138617830796,-2.60889760617939,0.9983618029181163,-0.001030801087149924,0.0469963814630237,0.0008255558786913753,0.0004917822079733014,0.0008255557622760534,0.0009805362205952406,0.0008282831986434758,62.955036224010186,0.9993926040052662
H-L,20260716,reference_a_odd,folder_2_frame_171,2,60.0707553227722,-3.031625459731231,0.9982534490906231,-0.0011758349725177197,0.04143348648267815,0.0008602025918662548,0.0004938537604175508,0.0008602025336585939,0.0008501531556248665,0.000836038205306977,63.10238078250343,0.9994292840631408
H-L,20260716,reference_b_even,folder_2_frame_171,2,60.16513169721051,-2.943996017091962,0.9982930879144415,-0.0011372453867890542,0.04143348648267815,0.0008477488881908357,0.0004939765203744173,0.0008477488299831748,0.0008501531556248665,0.000836038205306977,63.109127714302474,0.9994303333012305
H-L,20260716,reference_a_odd,folder_4_frame_101,4,53.55465251636386,-0.4535103916132641,0.9953853897259756,-0.0002768887173884016,0.7378565131634921,-0.0008048283634707332,0.0019399041775614023,-0.0008048283634707332,-0.0008063390851020813,0.0008488129824399948,54.00816290797712,0.995662278443364
H-L,20260716,reference_b_even,folder_4_frame_101,4,53.54730381648655,-0.4626536916777013,0.9953783425212951,-0.00028371681733529996,0.7378565131634921,-0.0008108371403068304,0.001939327223226428,-0.0008108370820991695,-0.0008063390851020813,0.0008488129824399948,54.00995750816425,0.9956620593386304
H-L,20260716,reference_a_odd,folder_4_frame_111,4,53.31941019969701,-0.5916897103477297,0.9952305590656743,-0.00036770043717049283,0.7366584005273838,-0.0008818084024824202,0.0019694941584020853,-0.0008818084024824202,-0.0007570065790787339,0.000873844837769866,53.91109991004474,0.9955982595028448
H-L,20260716,reference_b_even,folder_4_frame_111,4,53.31477612097097,-0.600364104197368,0.9952273551742437,-0.0003738198791055636,0.7366584005273838,-0.0008878170629031956,0.001968056196346879,-0.0008878171211108565,-0.0007570065790787339,0.000873844837769866,53.91514022516834,0.9956011750533492
H-L,20260716,reference_a_odd,folder_4_frame_121,4,53.316863642103,-0.5907722446998349,0.9952433375809114,-0.0003663861728648854,0.7364369278026976,-0.00087750080274418,0.0019721095450222492,-0.00087750080274418,-0.0007775275153107941,0.0008638821891508996,53.90763588680284,0.9956097237537763
H-L,20260716,reference_b_even,folder_4_frame_121,4,53.315821874992054,-0.6001191765791205,0.9952439910602323,-0.00037284152611594124,0.7364369278026976,-0.0008835095213726163,0.001969709061086178,-0.0008835095213726163,-0.0007775275153107941,0.0008638821891508996,53.915941051571174,0.9956168325863483
H-L,20260716,reference_a_odd,folder_4_frame_131,4,53.41971580658823,-0.3627512003051123,0.9952859201435689,-0.0002346721670489771,0.740251245671276,-0.0007652256172150373,0.0019911325071007013,-0.0007652256172150373,-0.0008356543257832527,0.0008358049672096968,53.78246700689334,0.9955205923106178
H-L,20260716,reference_b_even,folder_4_frame_131,4,53.419793499783935,-0.3724498478709535,0.9952856678355683,-0.00024205314316705362,0.740251245671276,-0.0007712343358434737,0.0019887920934706926,-0.0007712343940511346,-0.0008356543257832527,0.0008358049672096968,53.79224334765489,0.9955277209787353
H-L,20260716,reference_a_odd,folder_4_frame_141,4,53.27472795976548,-0.45941386146771634,0.9952204408275611,-0.00027673231467573167,0.7389306124346366,-0.0008194398833438754,0.002008274430409074,-0.0008194399415515363,-0.0008278947789222002,0.0008375163306482136,53.734141821233194,0.9954971731422368
H-L,20260716,reference_b_even,folder_4_frame_141,4,53.27227458766791,-0.4678338738067822,0.9952176768205787,-0.00028284871650285925,0.7389306124346366,-0.0008254487765952945,0.002006474882364273,-0.0008254486601799726,-0.0008278947789222002,0.0008375163306482136,53.74010846147469,0.9955005255370816
H-L,20260716,reference_a_odd,folder_4_frame_151,4,53.24834582488141,-0.4335807598708641,0.9952164998509335,-0.0002682801404085833,0.7387640905752209,-0.0008080069674178958,0.00202000979334116,-0.0008080070838332176,-0.0008390942821279168,0.0008315990562550724,53.681926584752276,0.9954847799913421
H-L,20260716,reference_b_even,folder_4_frame_151,4,53.25257330173332,-0.4442355982619972,0.9952208851051386,-0.00027634765477968504,0.7387640905752209,-0.0008140156860463321,0.0020164544694125652,-0.000814015802461654,-0.0008390942821279168,0.0008315990562550724,53.69680889999532,0.9954972327599183
H-L,20260716,reference_a_odd,folder_4_frame_161,4,53.07860455613884,-0.5201128335812726,0.9950886799814097,-0.00035391294205111556,0.7372875311833912,-0.000853345962241292,0.002047871472314,-0.000853345962241292,-0.0007925270474515855,0.000857665843795985,53.598717389720115,0.9954425929234608
H-L,20260716,reference_b_even,folder_4_frame_161,4,53.07655906464387,-0.5283800902945686,0.995086126933795,-0.0003598422462960382,0.7372875311833912,-0.0008593546226620674,0.002045924076810479,-0.0008593547390773892,-0.0007925270474515855,0.000857665843795985,53.604939154938435,0.995445969180091
H-L,20260716,reference_a_odd,folder_4_frame_171,4,52.95444834759377,-0.5166805297790944,0.9950147798387697,-0.00035536736419872206,0.7368113687357115,-0.0008580677094869316,0.0020804896485060453,-0.0008580677676945925,-0.0008049424504861236,0.0008516079979017377,53.47112887737286,0.9953701472029685
H-L,20260716,reference_b_even,folder_4_frame_171,4,52.9543227882846,-0.5242028887977597,0.9950144536567768,-0.00036067153738938984,0.7368113687357115,-0.0008640764281153679,0.002078036079183221,-0.0008640764281153679,-0.0008049424504861236,0.0008516079979017377,53.47852567708236,0.9953751251941662
H-L,20260716,reference_a_odd,folder_5_frame_101,5,47.05505765988315,-0.29256165226229314,0.9836378352592222,-0.0006743920351959254,0.9706070297731854,-0.0013709708582609892,0.004221576731652021,-0.0013709708582609892,-0.0009846666362136602,0.0006041080923750997,47.34761931214544,0.9843122272944181
H-L,20260716,reference_b_even,folder_5_frame_101,5,47.07213998212414,-0.28995374242064287,0.9836576535796584,-0.0006628286442496023,0.9706070297731854,-0.0013627896551042795,0.004215060267597437,-0.0013627895386889577,-0.0009846666362136602,0.0006041080923750997,47.362093724544785,0.984320482223908
H-L,20260716,reference_a_odd,folder_5_frame_111,5,47.01109240396544,-0.2649254311559659,0.9836387036317297,-0.0006551145289730442,0.9707559257234836,-0.0012495027622208,0.004282577428966761,-0.0012495027622208,-0.0009833326330408454,0.0006036434788256884,47.27601783512141,0.9842938181607027
H-L,20260716,reference_b_even,folder_5_frame_111,5,47.03599377619693,-0.26297852960306045,0.9836846158218293,-0.0006447000867189079,0.9707559257234836,-0.0012413215590640903,0.0042716581374406815,-0.0012413214426487684,-0.0009833326330408454,0.0006036434788256884,47.29897230579999,0.9843293159085482
H-L,20260716,reference_a_odd,folder_5_frame_121,5,46.72364793326307,-0.2675996655758439,0.9834655285951065,-0.0006761642921349065,0.9703978219211906,-0.001334038912318647,0.004414052702486515,-0.001334038795903325,-0.0009839050471782684,0.0006048632203601301,46.99124759883891,0.9841416928872414
H-L,20260716,reference_b_even,folder_5_frame_121,5,46.742945753544696,-0.2653634126274085,0.98348467283384,-0.0006650326996341382,0.9703978219211906,-0.0013258574763312936,0.004405831918120384,-0.0013258575927466154,-0.0009839050471782684,0.0006048632203601301,47.008309166172104,0.9841497055334741
H-L,20260716,reference_a_odd,folder_5_frame_131,5,46.4477487935403,-0.27746908488148847,0.9831558571512868,-0.0007647632978471375,0.970356205513473,-0.0013761344598606229,0.0045568011701107025,-0.0013761348091065884,-0.0009867413900792599,0.0006064021727070212,46.72521787842179,0.983920620449134
H-L,20260716,reference_b_even,folder_5_frame_131,5,46.46467521072529,-0.2754107480131509,0.9831585016575168,-0.0007541229843555097,0.970356205513473,-0.0013679536059498787,0.004549588076770306,-0.0013679536059498787,-0.0009867413900792599,0.0006064021727070212,46.74008595873844,0.9839126246418723
H-L,20260716,reference_a_odd,folder_5_frame_141,5,46.30208955985726,-0.23468996071601822,0.983096901933752,-0.0006172707090096319,0.9707096906729441,-0.001310204155743122,0.004659868776798248,-0.0013102040393278003,-0.0009821307612583041,0.000601995037868619,46.536779520573276,0.9837141726427616
H-L,20260716,reference_b_even,folder_5_frame_141,5,46.32432547638739,-0.2327711865994786,0.9831259845995907,-0.000605972939776156,0.9707096906729441,-0.0013020229525864124,0.004649309907108545,-0.0013020227197557688,-0.0009821307612583041,0.000601995037868619,46.55709666298687,0.9837319575393668
H-L,20260716,reference_a_odd,folder_5_frame_151,5,46.000728651503316,-0.21969396491940785,0.9829296627585924,-0.0005998673791146603,0.9710717815282657,-0.0013067020336166024,0.004838096909224987,-0.0013067020336166024,-0.0009815717348828912,0.0005998711567372084,46.220422616422724,0.983529530137707
H-L,20260716,reference_b_even,folder_5_frame_151,5,46.026819065359504,-0.217988474338064,0.9829748133347436,-0.0005878279076032555,0.9710717815282657,-0.001298520714044571,0.004824735224246979,-0.0012985208304598927,-0.0009815717348828912,0.0005998711567372084,46.24480753969757,0.9835626412423468
H-L,20260716,reference_a_odd,folder_5_frame_161,5,45.78957543656457,-0.2108078546350569,0.9828322012851066,-0.0005668692720178781,0.9711543991761105,-0.0013539160136133432,0.004953059833496809,-0.0013539160136133432,-0.0009809141047298908,0.0005990225472487509,46.000383291199626,0.9833990705571245
H-L,20260716,reference_b_even,folder_5_frame_161,5,45.81681743315493,-0.20938239612785736,0.9828768907956923,-0.000555680653807511,0.9711543991761105,-0.0013457348104566336,0.004938625264912844,-0.0013457348104566336,-0.0009809141047298908,0.0005990225472487509,46.02619982928279,0.9834325714494998
H-L,20260716,reference_a_odd,folder_5_frame_171,5,45.43635355608566,-0.19822185069310905,0.9824174688326278,-0.0005713315786052275,0.9709796312050457,-0.001353842904791236,0.005173685494810343,-0.001353842904791236,-0.0009806863963603973,0.0005989056080579758,45.63457540677877,0.982988800411233
H-L,20260716,reference_b_even,folder_5_frame_171,5,45.46076750775927,-0.1967705270426876,0.9824494418264819,-0.0005599881749291935,0.9709796312050457,-0.0013456615852192044,0.005160307977348566,-0.0013456615852192044,-0.0009806863963603973,0.0005989056080579758,45.65753803480196,0.983009430001411
H-L,20260716,reference_a_odd,folder_7_frame_101,7,50.74540629299817,-0.6998860636582691,0.9911597791215465,-0.001344322684753263,0.8565272448222032,-0.0012801684206351638,0.002604615641757846,-0.0012801685370504856,-0.0012535173445940018,0.000715923379175365,51.44529235665644,0.9925041018062998
H-L,20260716,reference_b_even,folder_7_frame_101,7,50.751532264681316,-0.7006314881980913,0.9911631344971357,-0.0013419232390593505,0.8565272448222032,-0.0012806467711925507,0.002602100372314453,-0.0012806468876078725,-0.0012535173445940018,0.000715923379175365,51.45216375287941,0.992505057736195
H-L,20260716,reference_a_odd,folder_7_frame_111,7,50.755269623102805,-0.6619005584825004,0.9912479485538955,-0.0012731566746060352,0.8582205747831246,-0.0012541619362309575,0.002613584976643324,-0.0012541618198156357,-0.0012570249382406473,0.0007107993587851524,51.417170181585305,0.9925211052285016
H-L,20260716,reference_b_even,folder_7_frame_111,7,50.762720573979294,-0.6622422058195809,0.991255491036122,-0.0012699351764369204,0.8582205747831246,-0.0012546401703730226,0.0026105977594852448,-0.0012546402867883444,-0.0012570249382406473,0.0007107993587851524,51.424962779798875,0.9925254262125589
H-L,20260716,reference_a_odd,folder_7_frame_121,7,50.6390775859158,-0.6465924728824177,0.9911505843477983,-0.001254235226029743,0.8587547386013078,-0.0012649183627218008,0.002651716349646449,-0.0012649183627218008,-0.0012546915095299482,0.0007130098529160023,51.28567005879822,0.9924048195738281
H-L,20260716,reference_b_even,folder_7_frame_121,7,50.64800917660665,-0.6477962150336651,0.9911578515139087,-0.0012521461767686093,0.8587547386013078,-0.0012653965968638659,0.0026481421664357185,-0.0012653967132791877,-0.0012546915095299482,0.0007130098529160023,51.295805391640314,0.9924099976906773
H-L,20260716,reference_a_odd,folder_7_frame_131,7,50.44870228499248,-0.6892946171537986,0.991013009540151,-0.0013332871639909483,0.8569574123954058,-0.001328004291281104,0.0026934754569083452,-0.0013280046405270696,-0.0012520290911197662,0.0007146099815145135,51.13799690214628,0.992346296704142
H-L,20260716,reference_b_even,folder_7_frame_131,7,50.454581770596945,-0.6893161044075811,0.9910133185705255,-0.0013296043502312171,0.8569574123954058,-0.0013284829910844564,0.0026909734588116407,-0.0013284829910844564,-0.0012520290911197662,0.0007146099815145135,51.14389787500453,0.9923429229207568
H-L,20260716,reference_a_odd,folder_7_frame_141,7,50.471322338979974,-0.6439189600220985,0.9910734792091017,-0.0012743901754979081,0.8590927828547522,-0.0012833601795136929,0.002706389408558607,-0.001283360063098371,-0.001256740652024746,0.0007124783005565405,51.11524129900207,0.9923478693845996
H-L,20260716,reference_b_even,folder_7_frame_141,7,50.47455246242818,-0.643514575702163,0.9910666191674197,-0.001270786557956427,0.8590927828547522,-0.001283838297240436,0.002704929793253541,-0.001283838413655758,-0.001256740652024746,0.0007124783005565405,51.11806703813034,0.9923374057253761
H-L,20260716,reference_a_odd,folder_7_frame_151,7,50.42742789618676,-0.6083013363992862,0.9911001530572686,-0.001224659647871773,0.860103210512263,-0.001261705532670021,0.002733275294303894,-0.0012617057655006647,-0.0012618622276932001,0.0007081284420564771,51.03572923258604,0.9923248127051404
